compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio
13242019,199853.0,779706.0,1223456.0,220253.0,249988.0,751219.0,751219.0,867.0,248291.0,973468.0,1136341.0,951114.0,185227.0,175395.0,559453.0,23867.0,-537.0,9832.0,119.0,10285.0,10404.0,10806.0,-12338.0,-23933.0,0.0,-335901.0,0.59,1.01,4.71,87.43,-0.57,-0.73,69.64,-0.66,354.0,248.08,3.62,0.01,25.68,20.43,79.57,241.98,0.0,0.0,1.31,1.37,-605.6,705.6
13242020,291146.0,822252.0,1242489.0,239757.0,270194.0,751219.0,751219.0,867.0,242587.0,972295.0,1055758.0,872444.0,183314.0,167215.0,582495.0,22681.0,-721.0,16099.0,47.0,22743.0,22790.0,126564.0,-11236.0,-25341.0,0.0,-427311.0,0.63,1.0,3.45,484.89,1.73,2.2,101.64,5.75,342.95,262.12,0.29,0.0,27.79,21.75,78.25,257.47,0.0,0.0,2.14,3.03,-37.72,137.72
13242021,225429.0,857274.0,1245313.0,268769.0,296273.0,751219.0,751219.0,867.0,221278.0,949040.0,1076840.0,911734.0,165106.0,154997.0,588505.0,16462.0,1186.0,10109.0,119.0,8809.0,8928.0,-30940.0,-8859.0,-25325.0,0.0,-349402.0,0.71,1.01,4.83,75.03,-0.06,-0.07,56.88,-2.94,318.96,212.7,16.3,0.01,31.22,23.79,76.21,273.46,0.0,0.0,1.35,1.17,-2265.98,2365.98
13242022,262709.0,796347.0,1176409.0,209437.0,222817.0,751219.0,751219.0,867.0,222457.0,953592.0,983017.0,829229.0,153788.0,152883.0,586910.0,14639.0,418.0,905.0,64.0,12770.0,12834.0,81157.0,-28186.0,-16696.0,0.0,-396873.0,0.7,1.08,42.12,200.53,1.62,2.06,67.88,3.58,380.23,276.01,1.32,0.0,23.37,18.94,81.06,280.38,0.0,0.0,0.12,1.7,-212.81,312.81
13252019,176524.0,887376.0,1874451.0,47176.0,110734.0,852812.0,852812.0,3101.0,879191.0,1763717.0,772775.0,689096.0,83679.0,50105.0,840200.0,10267.0,0.0,33574.0,27.0,43967.0,43994.0,100846.0,-37528.0,-46421.0,0.0,-628777.0,0.77,1.0,7.14,1629.41,1.3,1.38,136.14,1.69,1880.99,1577.2,0.08,0.0,6.28,5.91,94.09,191.27,0.0,0.0,3.94,5.16,29.42,70.58
13252020,501763.0,3286330.0,4635081.0,729410.0,805199.0,852812.0,852812.0,3167.0,2828586.0,3829882.0,4056858.0,1350793.0,2706065.0,181338.0,2556920.0,14607.0,0.0,2524727.0,35.0,2531413.0,2531448.0,2424552.0,-2080248.0,-25556.0,0.0,-2744020.0,1.67,1.0,1.19,72327.09,64.27,74.79,331.77,43.15,450.55,422.78,0.0,0.0,21.02,17.37,82.63,317.23,0.0,0.0,296.05,296.83,48.18,51.82
13252021,406558.0,1903915.0,3217382.0,105648.0,168736.0,852812.0,852812.0,3261.0,2083590.0,3048646.0,1191043.0,751250.0,439793.0,69688.0,1798267.0,9873.0,0.0,370105.0,13.0,389520.0,389533.0,-4927.0,936880.0,-1023320.0,0.0,-1629325.0,1.21,1.0,1.81,29964.08,6.16,7.04,147.52,-21.44,1802.13,1637.68,0.0,0.0,5.53,5.24,94.76,251.2,0.0,0.0,43.4,45.67,38.73,61.27
13252022,1013789.0,1746399.0,3005348.0,68530.0,126340.0,852812.0,852812.0,3333.0,1929434.0,2879008.0,553968.0,510294.0,43674.0,48696.0,1677869.0,9369.0,0.0,-5022.0,14.0,20511.0,20525.0,77926.0,679292.0,-154493.0,15829.0,-1524753.0,0.78,1.0,-39.88,1466.07,0.03,0.03,139.17,-1.98,2548.37,2364.16,0.1,0.0,4.39,4.2,95.8,246.37,0.55,0.0,-0.59,2.41,-157.18,257.18
13392014,102170.0,517126.0,3053309.0,558369.0,1177076.0,659259.0,659259.0,361063.0,856162.0,1876233.0,1439884.0,922337.0,517547.0,172347.0,-41243.0,27610.0,0.0,345200.0,1999.0,378357.0,380356.0,513756.0,-381838.0,-163403.0,700833.0,579398.0,2.44,1.03,1.93,190.27,10.08,16.96,100.55,10.45,92.61,58.31,0.66,0.24,62.74,38.55,61.45,108.25,37.35,0.0,52.36,57.39,49.61,50.39
13392015,594925.0,1571951.0,5336342.0,953887.0,2181374.0,741389.0,741389.0,1166005.0,1000123.0,3154968.0,2153843.0,1490833.0,663010.0,278881.0,618064.0,37135.0,0.0,384129.0,13736.0,438826.0,452562.0,392222.0,-1517196.0,1587447.0,1577339.0,971440.0,1.15,1.04,1.76,32.95,9.82,16.37,77.78,3.8,164.79,125.92,3.82,0.64,69.14,40.88,59.12,148.07,50.0,0.0,51.81,59.19,56.85,43.15
13392016,842751.0,2022330.0,6206933.0,1573192.0,2932967.0,741389.0,741389.0,1166414.0,1157422.0,3273966.0,2475422.0,1771288.0,704134.0,297831.0,449138.0,25448.0,0.0,406303.0,33618.0,390641.0,424259.0,549694.0,-908163.0,582168.0,2257603.0,1406165.0,0.81,1.09,1.83,12.62,3.79,6.8,65.58,5.84,128.55,105.26,10.11,1.39,89.58,47.25,52.75,143.02,68.96,0.0,54.8,52.69,51.53,48.47
13392017,690251.0,2415105.0,6530380.0,1890284.0,3173947.0,741389.0,741389.0,1188117.0,1284779.0,3356433.0,2837280.0,1958725.0,878555.0,370499.0,524821.0,33980.0,0.0,508056.0,40568.0,343600.0,384168.0,428193.0,-615160.0,1959.0,2411420.0,1711117.0,0.85,1.09,1.69,9.47,3.86,7.41,71.25,3.92,127.76,78.98,13.63,1.5,94.56,48.6,51.4,145.44,71.84,0.0,68.53,46.35,46.23,53.77
13392018,958994.0,2505618.0,6324887.0,1734453.0,2882570.0,741389.0,741389.0,1188790.0,1443462.0,3442317.0,2854734.0,2107793.0,746941.0,360057.0,771165.0,38919.0,12145.0,386884.0,39660.0,374204.0,413864.0,769259.0,-17289.0,-469333.0,2104125.0,1129901.0,0.74,1.11,1.91,10.44,3.66,6.91,80.25,8.51,144.46,100.45,12.54,1.51,83.74,45.58,54.42,150.01,61.13,0.0,52.18,50.47,51.85,48.15
13392019,700630.0,1930263.0,5348549.0,1105758.0,1750660.0,741389.0,741389.0,1193024.0,1671560.0,3597889.0,2654787.0,1849701.0,805086.0,328113.0,824505.0,34048.0,4674.0,476973.0,29406.0,463026.0,492432.0,643939.0,226538.0,-1135592.0,1140919.0,323294.0,0.96,1.07,1.68,16.75,5.77,9.57,91.85,6.92,174.56,145.1,7.42,1.25,48.66,32.73,67.27,161.84,31.71,0.0,64.34,62.45,60.61,39.39
13392020,742410.0,2035739.0,5298401.0,1102423.0,1712740.0,741389.0,741389.0,1193259.0,1641106.0,3585661.0,2120901.0,1483398.0,637503.0,287060.0,933316.0,31247.0,308.0,350443.0,16226.0,178697.0,194923.0,658194.0,-377368.0,-233667.0,1045956.0,24187.0,0.79,1.05,1.89,12.01,2.56,3.79,131.94,6.99,184.66,149.36,12.24,0.92,47.77,32.33,67.67,150.37,29.17,0.0,47.27,24.1,-25.98,125.98
13392021,635392.0,1825688.0,5051865.0,916228.0,1501607.0,741389.0,741389.0,1193349.0,1629232.0,3550258.0,1918100.0,1472524.0,445576.0,271087.0,909460.0,37564.0,4481.0,174489.0,18575.0,170406.0,188981.0,428774.0,-280380.0,-233306.0,960345.0,8286.0,0.7,1.12,2.99,10.17,2.18,3.16,158.8,3.75,199.26,159.34,13.03,1.07,42.3,29.72,70.28,144.5,27.05,0.0,23.54,22.98,-9.2,109.2
13392022,1036374.0,2081014.0,5537470.0,1111276.0,1721921.0,741239.0,741239.0,1193349.0,1888863.0,3815549.0,2020758.0,1490296.0,530462.0,350460.0,969738.0,70601.0,17511.0,180002.0,26327.0,527223.0,553550.0,747592.0,-288472.0,-123646.0,997753.0,-168244.0,0.74,1.17,3.09,21.03,7.81,11.23,156.54,7.43,187.26,156.37,6.24,1.36,45.13,31.1,68.9,147.3,26.15,0.0,24.28,71.13,45.57,54.43
13422018,8977.0,785655.0,1317143.0,454208.0,549332.0,423200.0,423200.0,2420.0,342191.0,767811.0,1331066.0,1008816.0,322250.0,141582.0,331447.0,21958.0,0.0,180668.0,7150.0,193544.0,200694.0,148091.0,-56706.0,-100535.0,336407.0,327430.0,0.84,1.04,2.09,28.07,12.67,22.85,70.0,9.86,172.97,53.83,4.32,0.54,71.55,41.71,58.29,165.75,43.81,0.0,42.69,45.73,68.74,31.26
13422019,62269.0,849447.0,1518173.0,447104.0,581813.0,594653.0,594653.0,19904.0,321803.0,936360.0,1442715.0,1084461.0,358254.0,137626.0,402343.0,24232.0,1260.0,220614.0,6713.0,225221.0,231934.0,359017.0,-170975.0,-134750.0,273235.0,210966.0,2.41,1.03,1.83,34.55,12.73,21.19,70.0,21.04,189.99,64.31,3.61,0.42,62.14,38.32,61.68,168.44,29.18,0.0,37.1,37.87,14.19,85.81
13422020,447593.0,1174676.0,1975262.0,297110.0,516326.0,678453.0,678453.0,417366.0,363117.0,1458936.0,1531351.0,1140848.0,390503.0,140790.0,877566.0,30396.0,1057.0,249768.0,4450.0,248346.0,252796.0,326971.0,-184284.0,242637.0,210264.0,-237329.0,2.17,1.02,1.77,56.81,11.23,16.38,66.64,8.07,395.37,218.99,2.23,0.25,35.39,26.14,73.86,221.03,14.41,0.0,36.81,36.6,13.56,86.44
13422021,252247.0,1498076.0,2402395.0,524668.0,846852.0,678453.0,678453.0,417366.0,459724.0,1555543.0,2068395.0,1582583.0,485812.0,170164.0,973408.0,37764.0,-972.0,316010.0,2395.0,327497.0,329892.0,30626.0,-140623.0,-85349.0,315034.0,62787.0,2.05,1.01,1.69,137.74,12.16,17.66,60.74,-5.82,285.53,120.75,0.89,0.13,54.44,35.25,64.75,221.48,20.25,0.0,46.58,48.27,23.55,76.45
13422022,700684.0,1889390.0,2986077.0,534107.0,979765.0,689453.0,703722.0,592721.0,755702.0,2006312.0,2589138.0,1838268.0,750870.0,198473.0,1355283.0,48937.0,0.0,552397.0,6402.0,614728.0,621130.0,607145.0,-260229.0,101521.0,519607.0,-181077.0,3.26,1.01,1.46,97.02,18.54,28.05,85.61,13.39,353.75,206.27,1.27,0.29,48.83,32.81,67.19,236.16,25.9,0.0,80.12,89.16,23.92,76.08
14092014,5417476.0,91258194.0,130216962.0,84477565.0,95747592.0,16634613.0,16634613.0,1475689.0,6425862.0,34469370.0,41674338.0,36360266.0,5314072.0,3150196.0,6780629.0,282934.0,0.0,2163876.0,751669.0,2036015.0,2787684.0,1870942.0,-2619709.0,-616307.0,16007481.0,6273545.0,0.26,1.3,1.0,3.71,1.24,4.57,114.59,1.82,108.03,19.61,32.03,1.81,277.78,73.53,26.47,216.89,46.44,0.0,13.01,12.24,48.96,51.04
14092015,5116002.0,88735735.0,129514173.0,87001126.0,96797152.0,16184093.0,16184093.0,1532987.0,6447181.0,32717021.0,36368903.0,32008533.0,4360370.0,2973291.0,1734609.0,203053.0,0.0,1387079.0,213617.0,1077051.0,1290668.0,4655676.0,-3302066.0,-1687643.0,15558612.0,4029902.0,0.24,1.36,1.0,6.04,-0.21,-0.8,137.45,5.78,101.99,20.81,21.55,0.62,295.86,74.74,25.26,187.65,47.56,0.0,8.57,6.65,45.98,54.02
14092016,4636420.0,79370624.0,131020911.0,86993893.0,97336491.0,16184093.0,16184093.0,1575533.0,6762547.0,33684420.0,33700683.0,29659624.0,4041059.0,2673612.0,-7623269.0,238959.0,0.0,1367447.0,170771.0,1258698.0,1429469.0,13963050.0,-12790725.0,-1623286.0,14932203.0,5271562.0,0.23,1.35,1.0,8.37,1.26,4.95,290.36,19.63,91.24,19.01,15.58,0.6,288.97,74.29,25.71,195.37,44.33,0.0,8.45,7.78,45.93,54.07
14092017,6671307.0,88708993.0,144455811.0,99396820.0,109087306.0,16184093.0,16184093.0,1575732.0,7295821.0,35368505.0,36062140.0,31243882.0,4818258.0,2935025.0,-10687827.0,371407.0,0.0,1883233.0,203139.0,1574509.0,1777648.0,2765802.0,-5279130.0,4680575.0,18333434.0,6044437.0,0.24,1.32,1.0,8.75,1.65,6.59,272.87,3.29,89.25,21.07,15.65,0.62,308.43,75.52,24.48,202.4,51.84,0.0,11.64,9.73,16.12,83.88
14092018,6707050.0,87456519.0,143864326.0,97191482.0,106899144.0,16184093.0,16184093.0,1575677.0,9070265.0,36965182.0,41701958.0,35123597.0,6578361.0,3197894.0,-9734963.0,355649.0,0.0,3380467.0,239048.0,3635708.0,3874756.0,4754352.0,-1309200.0,-3499709.0,17183636.0,4539382.0,0.25,1.23,1.0,16.21,1.64,6.53,217.5,5.35,89.98,21.55,7.83,0.58,289.19,74.31,25.69,221.4,46.49,0.0,20.89,22.46,44.03,55.97
14092019,10695630.0,99117241.0,157182832.0,106686622.0,119005893.0,16184093.0,16184093.0,1567399.0,9459191.0,38176939.0,37357003.0,31513611.0,5843392.0,3138493.0,-7569381.0,314406.0,0.0,2704899.0,275447.0,2757019.0,3032466.0,4765184.0,-4044948.0,3305017.0,20835554.0,1397562.0,0.26,1.33,1.0,11.01,1.94,7.77,224.15,4.28,92.91,26.44,11.14,0.67,311.72,75.71,24.29,244.16,54.58,0.0,16.71,17.04,50.34,49.66
14092020,11871706.0,116205250.0,173954320.0,114241019.0,131789075.0,16184093.0,16184093.0,1951573.0,11423081.0,42165245.0,31259082.0,24794471.0,6464611.0,3277623.0,1964231.0,309696.0,0.0,3186988.0,310134.0,2317170.0,2627304.0,-5216073.0,3217289.0,3333325.0,30193389.0,8165635.0,0.31,1.34,1.0,8.47,1.84,7.59,192.23,-6.92,101.72,35.46,16.8,0.92,312.55,75.76,24.24,320.26,71.61,0.0,19.69,14.32,38.28,61.72
14092021,10284293.0,131442733.0,196031587.0,129634890.0,149713699.0,16184093.0,16184093.0,1946797.0,13862667.0,46317888.0,43407024.0,32401901.0,11005123.0,4712511.0,1807843.0,378874.0,0.0,6292612.0,361749.0,5847962.0,6209711.0,-2558379.0,-2521293.0,3644936.0,37318013.0,19466982.0,0.36,1.12,1.0,17.17,3.78,15.81,28.76,-4.51,101.39,29.56,7.14,0.78,323.23,76.37,23.63,333.4,80.57,0.0,38.88,36.13,41.73,58.27
14092022,11189943.0,117100691.0,181731074.0,114763043.0,135653199.0,16184093.0,16184093.0,1950312.0,14493177.0,46077875.0,44280469.0,35805566.0,8474903.0,4645797.0,2337648.0,395951.0,0.0,3819682.0,469241.0,4694045.0,5163286.0,2474581.0,2399047.0,-4376824.0,37420944.0,20712232.0,0.36,1.28,1.0,11.0,1.33,5.46,22.85,0.21,102.04,29.62,11.74,1.01,294.4,74.65,25.35,308.14,81.21,0.0,23.6,29.0,42.69,57.31
14102014,327989.0,663359.0,1504788.0,94977.0,289369.0,720000.0,720000.0,21784.0,433270.0,1215419.0,637513.0,437424.0,200089.0,76009.0,568382.0,9284.0,0.0,124080.0,140.0,135361.0,135501.0,180576.0,-16407.0,-265256.0,0.0,-507992.0,1.24,1.0,1.62,967.86,7.12,8.74,177.32,4.59,698.44,660.79,0.13,0.02,23.81,19.23,80.77,405.21,0.0,0.0,17.23,18.8,17.02,82.98
14102015,439502.0,717636.0,1528527.0,104600.0,286319.0,720000.0,720000.0,21784.0,464211.0,1242208.0,630162.0,398824.0,231338.0,88097.0,613036.0,8204.0,0.0,143241.0,140.0,153531.0,153671.0,188095.0,16901.0,-93483.0,0.0,-571702.0,1.14,1.0,1.4,1097.65,7.93,9.79,162.39,4.66,686.08,654.17,0.11,0.02,23.05,18.73,81.27,427.65,0.0,0.0,19.89,21.32,20.51,79.49
14102016,473730.0,735694.0,1545421.0,100047.0,277080.0,720000.0,720000.0,21784.0,487386.0,1268341.0,599829.0,368230.0,231599.0,80245.0,635647.0,8331.0,0.0,151354.0,250.0,156812.0,157062.0,195019.0,-58335.0,-102456.0,0.0,-603680.0,1.14,1.0,1.33,628.25,8.37,10.24,141.35,4.19,735.35,712.12,0.19,0.04,21.85,17.93,82.07,446.61,0.0,0.0,21.02,21.78,10.82,89.18
14102017,544516.0,752268.0,1528918.0,93111.0,269859.0,720000.0,720000.0,21784.0,476661.0,1259059.0,533252.0,331894.0,201358.0,78051.0,659157.0,8002.0,0.0,123307.0,106.0,124907.0,125013.0,147707.0,38816.0,-115737.0,0.0,-630896.0,1.1,1.0,1.36,1179.37,6.93,8.43,130.96,1.44,807.93,782.47,0.1,0.02,21.43,17.65,82.35,494.73,0.0,0.0,17.13,17.35,-9.05,109.05
14102018,512168.0,777206.0,1526933.0,92931.0,267990.0,720000.0,720000.0,21784.0,481254.0,1258943.0,505982.0,310974.0,195008.0,75638.0,684275.0,8184.0,-1700.0,119370.0,106.0,136568.0,136674.0,158233.0,-80648.0,-109933.0,0.0,-663484.0,1.13,1.0,1.35,1289.38,7.24,8.79,127.59,2.16,836.33,800.24,0.1,0.02,21.29,17.55,82.45,539.86,0.0,0.0,16.58,18.97,9.84,90.16
14102019,422747.0,652690.0,1370392.0,59581.0,231563.0,630000.0,630000.0,22361.0,454835.0,1138829.0,398105.0,254622.0,143483.0,67769.0,593109.0,7256.0,-1147.0,75714.0,132.0,82841.0,82973.0,95409.0,6244.0,-191074.0,0.0,-560075.0,1.5,1.0,1.49,628.58,4.78,5.78,119.41,-0.22,1095.47,1049.94,0.2,0.03,20.33,16.9,83.1,569.96,0.0,0.0,12.02,13.15,3.18,96.82
14102020,401394.0,624978.0,1387560.0,76051.0,248951.0,630000.0,630000.0,22359.0,451340.0,1138609.0,416256.0,264604.0,151652.0,64171.0,548927.0,6575.0,0.0,87481.0,100.0,80870.0,80970.0,93178.0,-49408.0,-65123.0,0.0,-517554.0,1.56,1.0,1.31,809.7,4.66,5.64,112.78,1.45,821.79,774.84,0.16,0.02,21.86,17.94,82.06,597.2,0.0,0.0,13.89,12.84,5.43,94.57
14102021,435974.0,669199.0,1422922.0,71608.0,242323.0,630000.0,630000.0,22358.0,477633.0,1180599.0,477354.0,294358.0,182996.0,73944.0,597591.0,6935.0,0.0,109052.0,57.0,109701.0,109758.0,92262.0,2244.0,-59926.0,0.0,-546299.0,1.62,1.0,1.23,1925.58,7.2,8.72,104.42,1.56,934.53,863.69,0.07,0.01,20.53,17.03,82.97,615.9,0.0,0.0,17.31,17.41,-0.9,100.9
14102022,531642.0,638146.0,1376124.0,52218.0,223433.0,630000.0,630000.0,22358.0,455756.0,1152691.0,395971.0,263032.0,132939.0,87042.0,585928.0,6341.0,0.0,45897.0,47.0,69115.0,69162.0,112533.0,67229.0,-84094.0,0.0,-561042.0,1.85,1.0,1.52,1471.53,4.19,5.02,98.77,1.31,1222.08,1136.42,0.08,0.01,19.38,16.24,83.76,544.36,0.0,0.0,7.29,10.97,10.93,89.07
14132014,97418.0,1046755.0,2791107.0,1612636.0,2107851.0,1021124.0,1021124.0,0.0,-365748.0,683256.0,3511555.0,3635582.0,-124027.0,102594.0,-565881.0,0.0,0.0,-226621.0,23188.0,-245757.0,-222569.0,14319.0,159549.0,-137130.0,1112231.0,1014786.0,0.61,0.91,0.53,-9.6,-9.26,-34.61,41.75,0.23,64.91,16.58,-10.17,0.66,308.5,75.52,24.48,48.71,162.78,0.0,-22.19,-24.07,38.185,0.0
14132015,26163.0,785862.0,2303287.0,681800.0,1462042.0,1321124.0,1321124.0,0.0,-479879.0,841245.0,2534957.0,2631045.0,-96088.0,87476.0,104062.0,0.0,0.0,-183564.0,20292.0,18935.0,39227.0,-262294.0,348637.0,-157598.0,789516.0,763350.0,0.77,0.9,0.51,1.93,0.06,0.19,-60.91,-4.54,115.26,39.85,100.45,0.8,173.8,63.48,36.52,113.38,93.85,0.0,-13.89,1.43,100.0,0.0
14132016,30673.0,831869.0,2300571.0,613529.0,1521981.0,1321124.0,1321124.0,0.0,-542534.0,778590.0,2192734.0,2188940.0,3794.0,55589.0,218340.0,0.0,0.0,-51795.0,16869.0,-58381.0,-41512.0,-95614.0,13337.0,86787.0,876303.0,845627.0,0.7,0.75,0.08,-2.46,-2.72,-7.74,-85.28,-1.64,135.59,50.8,-34.71,0.77,195.48,66.16,33.84,122.18,112.55,0.0,-3.92,-4.42,38.185,0.0
14132017,106551.0,880829.0,2320216.0,665449.0,1425064.0,1321124.0,1321124.0,0.0,-425972.0,895152.0,3144143.0,2953791.0,190352.0,68080.0,215380.0,0.0,0.0,122272.0,15717.0,116562.0,132279.0,299398.0,-121752.0,-101768.0,774535.0,667981.0,0.85,1.16,1.48,8.42,5.05,13.93,58.42,5.15,132.37,50.9,12.13,0.5,159.2,61.42,38.58,123.82,86.53,0.0,9.26,8.82,100.0,0.0
14132018,68875.0,902040.0,2353125.0,807292.0,1218947.0,1321124.0,1321124.0,0.0,-183588.0,1134178.0,3651036.0,3367592.0,283444.0,84902.0,94748.0,0.0,0.0,198542.0,10174.0,206058.0,216232.0,109017.0,77477.0,-224170.0,550365.0,481487.0,0.84,1.05,1.27,21.25,10.23,23.56,59.77,1.9,111.74,45.74,4.06,0.28,107.47,51.8,48.2,116.04,48.53,0.0,15.03,15.6,100.0,0.0
14132019,48094.0,792781.0,2751552.0,849240.0,1551762.0,1321124.0,1321124.0,0.0,-117119.0,1199790.0,2947365.0,2800724.0,146641.0,87982.0,-56459.0,0.0,0.0,58659.0,10090.0,69323.0,79413.0,5974.0,-565982.0,539227.0,1089592.0,1041495.0,0.85,1.21,2.01,7.87,2.65,5.8,24.67,0.1,93.35,26.16,13.17,0.34,129.34,56.4,43.6,141.87,90.82,0.0,4.44,5.25,100.0,0.0
14132020,69853.0,776336.0,2737080.0,897704.0,1696594.0,1321124.0,1321124.0,0.0,-279157.0,1040486.0,1558963.0,1631827.0,-72864.0,91203.0,-121368.0,0.0,0.0,-164067.0,15102.0,-161912.0,-146810.0,-39246.0,-70073.0,131078.0,1220670.0,1150814.0,0.88,0.92,0.6,-9.72,-5.8,-14.22,115.32,-0.64,86.48,24.43,-10.07,0.97,163.06,61.99,38.01,137.79,117.32,0.0,-12.42,-12.26,38.185,0.0
14132021,158555.0,904701.0,2833785.0,742661.0,1686988.0,1321124.0,1321124.0,0.0,-172846.0,1146797.0,2965326.0,2771775.0,193551.0,94163.0,162040.0,0.0,0.0,99388.0,14684.0,106276.0,120960.0,330183.0,-40566.0,-200915.0,1019755.0,861197.0,0.86,1.17,1.73,8.24,3.82,9.72,207.09,5.11,121.82,41.02,12.44,0.5,147.1,59.53,40.47,159.44,88.92,0.0,7.52,8.04,100.0,0.0
14132022,71700.0,764821.0,2665203.0,559260.0,1437244.0,1321124.0,1321124.0,0.0,-84462.0,1227959.0,3145933.0,2937786.0,208147.0,110244.0,205561.0,0.0,0.0,84508.0,15379.0,99726.0,115105.0,95303.0,-58527.0,-123631.0,896124.0,824421.0,0.81,1.22,1.96,7.48,3.34,7.73,118.22,1.46,136.76,39.23,13.81,0.49,117.04,53.93,46.07,167.12,72.98,0.0,6.4,7.55,100.0,0.0
14142014,154167.0,890424.0,4840308.0,863247.0,1667879.0,2200000.0,2200000.0,0.0,1067623.0,3172429.0,1312550.0,1242453.0,70097.0,64763.0,27177.0,0.0,0.0,5334.0,4781.0,45654.0,50435.0,48279.0,-398754.0,429592.0,723380.0,413175.0,0.53,9.65,50.19,10.55,0.56,0.81,70.88,-1.01,103.15,48.31,9.59,0.42,52.57,34.46,65.54,178.16,22.8,0.0,0.24,2.08,-43.89,143.89
14142015,71378.0,842040.0,4780071.0,906628.0,1703650.0,2200000.0,2200000.0,0.0,1011437.0,3076421.0,1093113.0,1044022.0,49091.0,64286.0,-64588.0,0.0,0.0,-15195.0,10305.0,2697.0,13002.0,-49967.0,-63406.0,30584.0,819020.0,608036.0,0.48,1.03,-15.98,1.26,-0.62,-0.96,35.79,-1.92,92.88,35.99,65.34,0.95,55.38,35.64,64.36,174.93,26.62,0.0,-0.69,0.12,-509.59,609.59
14142016,83066.0,778169.0,4681681.0,852304.0,1633424.0,2200000.0,2200000.0,0.0,965509.0,3048257.0,1003674.0,929634.0,74040.0,89273.0,-74135.0,8031.0,0.0,-15233.0,9188.0,-1126.0,8062.0,155097.0,-21795.0,-121614.0,741649.0,493922.0,0.44,1.03,-16.98,0.88,0.33,0.52,70.06,1.83,91.3,40.13,206.15,0.92,53.59,34.89,65.11,177.82,24.33,0.0,-0.69,-0.05,38.185,-1388.45
14142017,114230.0,896643.0,4496551.0,663121.0,1365291.0,2200000.0,2200000.0,0.0,1014133.0,3131260.0,793069.0,751567.0,41502.0,83870.0,233522.0,8896.0,0.0,-42368.0,7396.0,91351.0,98747.0,-125813.0,365467.0,-208490.0,577119.0,269845.0,0.49,1.03,-5.58,13.35,2.77,4.11,26.54,-2.78,135.22,61.38,7.72,0.93,43.6,30.36,69.64,183.09,18.43,0.0,-1.93,4.15,21.46,78.54
14142018,35028.0,940007.0,4502435.0,720407.0,1426279.0,2200000.0,2200000.0,0.0,986978.0,3076156.0,974924.0,890439.0,84485.0,78109.0,219600.0,6901.0,0.0,6376.0,6649.0,33922.0,40571.0,62241.0,-116844.0,-24599.0,622430.0,302065.0,0.48,1.03,40.78,6.1,0.34,0.49,15.45,-0.13,130.48,56.5,15.18,0.68,46.37,31.68,68.32,185.51,20.23,0.0,0.29,1.54,-14.34,114.34
14142019,206329.0,1169691.0,4574578.0,775011.0,1476730.0,2200000.0,2200000.0,0.0,979154.0,3097848.0,790778.0,776946.0,13832.0,78598.0,394680.0,14060.0,0.0,-64766.0,10467.0,29205.0,39672.0,-21499.0,154390.0,38410.0,703074.0,147358.0,0.5,1.03,-2.66,3.79,1.45,2.13,3.21,-1.06,150.93,77.56,23.38,1.32,47.67,32.28,67.72,187.62,22.7,0.0,-2.94,1.33,-20.86,120.86
14142020,115958.0,1068926.0,4416425.0,597543.0,1296735.0,2200000.0,2200000.0,0.0,1015282.0,3119690.0,702471.0,639587.0,62884.0,74982.0,471383.0,15868.0,0.0,-12098.0,6521.0,62463.0,68984.0,162474.0,-3281.0,-249564.0,502334.0,-778.0,0.83,1.03,-17.67,10.58,1.46,2.12,54.9,1.89,178.89,95.19,10.22,0.93,41.57,29.36,70.64,197.06,16.1,0.0,-0.55,2.84,7.63,92.37
14142021,275877.0,1257647.0,4601845.0,685204.0,1388153.0,2200000.0,2200000.0,0.0,1114535.0,3213692.0,809714.0,624897.0,184817.0,82524.0,572443.0,12991.0,0.0,102293.0,5919.0,159162.0,165081.0,219701.0,-52880.0,-6902.0,551132.0,-121007.0,1.05,1.06,3.31,27.89,3.28,4.68,55.78,2.57,183.54,107.36,4.02,0.73,43.19,30.17,69.83,207.65,17.15,0.0,4.65,7.23,16.94,83.06
14142022,202677.0,1124735.0,4462226.0,672395.0,1358830.0,2200000.0,2200000.0,0.0,1095615.0,3103396.0,688943.0,523144.0,165799.0,84940.0,452340.0,12010.0,0.0,80859.0,6611.0,124520.0,131131.0,138641.0,-114533.0,-97308.0,567915.0,-3335.0,1.0,1.09,4.05,19.84,0.18,0.26,113.34,0.32,167.27,90.62,6.03,0.96,43.79,30.45,69.55,201.22,18.3,0.0,3.68,5.66,32.54,67.46
