compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio,tcri,cluster
11032023,0.832644772,0.991969984,1.415400252,0.484308695,1.14169885,1.481326586,1.47992227,0.204355512,1.133969248,1.697322499,-0.103311234,-0.17820603,-0.194566394,0.128746999,0.462708802,-1.598313375,0.053193302,-0.121641617,1.264311976,-0.055974425,-0.03454388,-0.09989922,-0.292893499,-0.075884655,1.132856043,-0.065125816,-0.669351206,-0.030427954,-0.0805892,-0.010367476,-0.218939143,-0.245594334,-0.156216315,-0.253075676,0.71781801,0.985084132,0.029659868,1.759606559,-0.218290948,-0.273920329,0.3072316,0.694121472,0.214424935,4.818908916,-0.440534805,-0.400734713,-1.618828593,0.736510399,6,1
11032024,0.920114013,0.94081609,1.388863826,0.404126712,1.116997452,1.481326586,1.47992227,0.227166883,1.125366351,1.66602234,-0.086403328,-0.177160213,-0.182010296,0.240150059,0.430637545,-1.598313375,-0.012854757,-0.123289382,1.298322947,0.00730817,0.029397077,-0.014216831,0.541230977,-0.390830206,1.07061267,-0.093867953,-0.846962964,-0.006336945,-0.008818553,-0.010206946,-0.547645301,-0.505951328,-0.146236753,-0.18671929,0.783517675,1.026196478,0.002222074,1.769456383,-0.221139359,-0.277627416,0.310891788,0.7384107,0.161122487,-0.210824248,-0.441959359,-0.295602925,-1.203494217,0.175696045,6,1
11042023,0.558010969,0.663845253,1.23696938,0.62493563,0.562195279,1.368446805,1.367735895,-0.267463297,1.631845692,1.706879136,0.586138496,0.358869932,0.015692656,0.212340869,0.017695301,0.362477709,-0.763805034,0.123152748,0.559464742,0.436739166,0.423189708,0.142875523,0.47103018,-0.52652993,0.428327489,-0.248010288,-0.323177603,-0.00515385,-0.011979639,-0.006390328,0.543019789,0.214550509,0.033836469,-0.055681351,-0.190856077,0.332869851,-0.022436038,0.147030351,-1.176060309,-1.307970848,1.29046418,-0.019533795,-0.660722433,-0.210824248,-0.026171725,0.492116723,-0.100469967,0.026950996,5,1
11042024,0.636685022,0.701496545,1.271867846,0.577610509,0.52213085,1.382710551,1.381918743,-0.267998388,1.651030822,1.769416767,0.600066089,0.369409213,0.025520092,0.171262802,0.07960317,0.358394211,-0.160770491,0.139015014,0.431863707,0.287898723,0.273150478,0.191533745,0.060824401,-0.43411963,0.390182628,-0.326140817,-0.504925454,-0.006336945,-0.008818553,-0.006716091,0.905697193,0.425437387,0.051368706,-0.03533465,-0.007492591,0.44972546,-0.022253384,-0.091035337,-1.310067888,-1.42664218,1.397829685,0.04458556,-0.741489263,-0.210824248,-0.003744207,0.221816408,-0.70058636,0.06919877,5,1
11082023,-0.662979279,0.556906345,0.460881328,0.483500929,0.487900272,0.968953802,0.96977324,-0.360313308,-0.070627911,0.428222823,0.282065663,0.1016462,-0.101127978,-0.415126392,0.007794999,-1.598313375,-0.210139592,0.05354185,0.571604047,0.062727938,0.052406764,0.018818846,0.063867883,-0.149222843,0.527366355,0.054080077,0.068625784,-0.00357661,0.011423956,-0.009231141,0.192898095,0.213216844,-0.046868082,-0.050216611,-0.075929592,-0.784917668,-0.018593009,0.783986641,0.242627668,0.281633078,-0.251302778,-0.542722263,0.444883641,-0.210824248,-0.010249578,-0.011739941,-0.651444377,0.065362491,6,1
11082024,-0.237777275,0.562512422,0.496603898,0.638644022,0.531040854,0.968953802,0.96977324,-0.360313308,-0.05611839,0.447884879,0.249999634,0.061622025,-0.093122838,-0.365442385,-0.07420398,-1.598313375,-0.000237459,0.058746327,0.504239697,0.052040355,0.040353859,0.054912442,-0.01531719,-0.05644122,0.575101318,0.059211051,-0.078388004,-0.006336945,-0.008818553,-0.009175241,0.20659959,0.235254093,-0.047699651,0.043243389,-0.432248649,-0.934869734,-0.018937335,0.783986641,0.292285977,0.341048652,-0.312199315,-0.742619636,0.5087463,-0.210824248,0.005644235,-0.043088777,-0.223076822,0.03499446,6,1
11102024,-0.157327871,-0.00724022,0.651206807,0.145906033,0.207839294,1.247574555,1.247473714,-0.232056077,0.130270243,0.978782589,-0.112322826,-0.218233558,-0.165962268,-0.749797598,-0.160095401,-1.598313375,0.028561309,-0.000312732,0.297662456,0.017181861,0.002214624,-0.022297015,0.045823902,0.036594022,0.278997254,-0.023790032,0.309566028,-0.006336945,-0.008818553,-0.009062757,0.217823857,0.018215974,-0.11517723,-0.032978496,-0.373766303,-0.328017432,-0.019635376,0.624447436,-0.87490056,-1.014299186,1.019462401,0.867834004,-0.376710631,-0.210824248,-0.237044107,-0.225505144,0.16745733,0.009964771,6,1
12012023,0.678274821,0.658052597,0.914375345,1.001338621,0.977130483,1.152444751,1.15273213,-0.324074825,0.120914866,0.744933258,1.346704058,1.109324315,0.747080771,1.986428508,-0.302241743,0.8532434,1.03650769,-0.003256086,1.144454069,0.006494917,0.018571666,0.152201359,-0.047250317,-0.074506153,0.808299321,0.097061427,-0.210527625,0.034605005,0.037635386,-0.010150145,-0.284917599,-0.252143914,0.034767741,0.306847344,-1.161109112,-0.52423639,0.001465265,0.211928293,0.703757729,0.814937877,-0.805965657,-1.168046738,0.619413902,-0.210824248,-0.22530426,-0.226777629,0.136412074,0.01189937,6,1
12012024,0.507596013,0.613449629,0.897468372,0.901435472,0.926417774,1.152444751,1.15273213,-0.320377083,0.158713969,0.795801006,1.416170378,1.190976394,0.85151286,2.032058108,-0.234054961,0.881038496,-0.218608772,0.048383748,1.002040776,0.054941854,0.058978522,0.151557081,-0.018298822,-0.387100472,0.710012211,0.074170012,-0.412044331,-0.006336945,-0.008818553,-0.009882856,-0.024688056,0.069451364,0.061141052,0.268411757,-0.994747297,-0.509947578,-0.010444845,-0.091035337,0.547902465,0.639791289,-0.621788724,-1.113887714,0.414345729,-0.210824248,-0.096503003,-0.108970506,-0.089771466,0.026258401,6,1
12032023,0.674583431,0.336512631,0.472111597,0.105283479,0.24613125,0.48454571,0.485520045,-0.316698068,0.226273498,0.679523365,0.444052112,0.14734288,0.072492801,0.687135056,0.006628983,-0.312655445,0.063556221,0.100332156,0.130895465,0.114528596,0.097013091,0.111063731,0.023068746,-0.179578634,0.059374582,-0.170420842,0.945133784,-0.006731341,-0.016956621,-0.006797152,0.488036584,0.295688647,0.021894923,0.306009786,0.351216747,0.192185727,-0.021988653,-0.388577666,-0.462369962,-0.561366389,0.588322916,-0.354019747,-0.493609069,-0.210824248,0.474203763,0.491232875,-0.23125687,0.035538662,5,1
12032024,0.725015621,0.359184355,0.485004732,0.056262046,0.189760993,0.48454571,0.485520045,-0.312435807,0.270502776,0.735203265,0.430976515,0.094627834,0.1175367,0.717404496,0.032870607,-0.292996171,0.080239693,0.142324639,0.133681373,0.168051183,0.150228245,0.039900642,0.084167593,-0.208912885,0.017890771,-0.184216934,0.225901753,-0.006336945,-0.008818553,-0.005912295,0.832569203,0.537616339,0.041981753,-0.078211007,0.491911328,0.291287958,-0.022334056,-0.388577666,-0.618239649,-0.738454751,0.758672788,-0.133172182,-0.588169502,-0.210824248,0.685710694,0.738341626,0.097981073,0.014305056,5,1
12172023,-0.100170059,-0.11437607,0.725701314,0.337233157,0.661621176,1.134089477,1.134442741,-0.192745804,-0.055945114,0.776679523,0.254725157,-0.009151313,-0.006920547,0.879728829,-0.26409431,0.215550513,0.075869434,-0.041477029,1.018572691,-0.018428219,-0.012611738,-0.011018583,0.054497383,-0.094371931,0.753462245,0.121709135,-0.381988084,-1.354215478,-0.008008787,-0.010187885,-0.188458146,-0.197988777,0.04439207,-0.079757965,-1.09704449,-0.590980787,0.001303047,1.291320109,0.109496611,0.121308925,-0.088097613,0.488765956,0.501036583,-0.210824248,-0.319878745,-0.285356299,-0.072400442,0.025136739,7,1
12172024,0.050612211,-0.05917551,0.770183318,0.429460987,0.669261164,1.134089477,1.134442741,-0.192745804,-0.030978987,0.860041113,0.284934563,0.019133144,-8.01E-05,0.89407807,-0.290234693,0.28284312,0.032259097,-0.038367649,1.014269014,0.002495467,0.007770409,0.01315274,0.068841284,-0.118348496,0.745713674,0.109325675,-0.569201668,-0.006336945,-0.008818553,-0.010100909,0.345859885,0.311883742,0.0666612,0.047253448,-1.233761808,-0.591784777,-0.004745329,1.291320109,0.019485477,0.012282564,0.021956566,0.520117685,0.412473352,-0.210824248,-0.31166116,-0.232129659,-0.292387465,0.039639194,7,1
12192023,0.173358038,0.53138639,0.477798367,0.5664574,0.570462802,0.793923942,0.794999702,-0.341797573,-0.048814355,0.342756957,1.134704481,1.056460898,0.007132216,0.781481689,-0.054939284,0.212263426,0.095298031,0.003839496,0.74938954,0.008204295,0.003093581,0.000299064,0.033108847,-0.137253241,0.673595353,0.084471178,0.268268366,0.003911982,0.073438564,-0.009881831,-0.024688056,0.046041642,-0.118401627,0.055284494,-0.321564721,-0.406146922,-0.012436744,-0.124569846,0.49081359,0.574357333,-0.55349127,-0.747425755,0.780170293,-0.210824248,-0.116023159,-0.121456232,0.043232218,0.017754453,6,1
12192024,0.164028505,0.483404987,0.463771107,0.463281998,0.548124822,0.820592216,0.821644129,-0.341797573,-0.060228184,0.345722683,1.036163978,0.935151037,-0.018262509,0.85007611,-0.03547112,0.222528106,-0.003556087,-0.044847662,0.786579361,-0.043970089,-0.04718694,0.022366501,-0.002543501,-0.070733146,0.667964175,0.082442135,0.020943367,-0.006336945,-0.008818553,-0.01022841,-0.272284068,-0.253926554,-0.072439774,0.150238842,-0.173234869,-0.278841843,0.007073782,0.019338531,0.448247478,0.524672087,-0.50181523,-0.724088287,0.76719252,-0.210824248,-0.302451131,-0.317359289,-1.019304177,0.09861442,6,1
12252023,0.254511195,0.400358112,0.354076647,0.451134377,0.473345591,0.439783754,0.440688125,-0.267792382,-0.05174906,0.204111431,1.047386458,0.966490956,-0.061832674,0.313236707,-0.0836333,0.167678963,0.028685572,0.024553908,0.709439952,0.028535289,0.022031659,0.070900783,0.089667176,-0.304300608,0.639274731,0.069205416,1.406296142,-2.87E-05,0.0066114,-0.009707738,0.132100402,0.258028665,-0.107258355,0.538445891,-0.309805561,-0.225140226,-0.015160581,-0.124569846,0.494059249,0.577939552,-0.557223133,-0.708851544,0.855223183,-0.210824248,0.110479792,0.106962965,-0.896083239,0.085861516,6,1
12292023,1.435431876,1.322422882,1.963580061,1.496992217,1.3316981,1.908818603,1.903586986,0.153016389,1.769900734,2.568339971,0.996613721,0.800049068,0.179985693,0.900600294,-0.078892506,0.268788143,-0.204993209,0.159445676,1.269952249,0.879344841,0.889305573,0.407829271,-0.143489929,-0.165863178,1.282277796,0.25244888,0.878490274,0.000759539,0.027984686,-0.0081517,1.900507723,1.163890709,0.042557097,-0.029834322,-0.859633643,-0.536460096,-0.021593567,0.840584195,-0.989338913,-1.130203292,1.127280388,1.158293432,-0.326284181,4.818912031,-0.200184037,0.331358289,0.158422881,0.010526978,5,1
12292024,1.477486287,1.294032089,2.016202014,1.468177859,1.302322066,1.950528329,1.944811004,0.148755326,1.881356912,2.664915801,0.959667269,0.732713153,0.216105981,0.925756504,-0.082488046,0.409589607,0.030993154,0.191029671,1.31554375,0.903645174,0.916357548,0.478763745,-0.072086245,-0.805743036,1.264764658,0.23879328,0.349831699,-0.006336945,-0.008818553,-0.008250811,1.170309653,0.632835581,0.055616195,-0.00695198,-0.855379672,-0.56732502,-0.021478384,0.95702279,-1.156252796,-1.289909222,1.274010025,1.294577614,-0.41522518,4.818912162,-0.189530362,0.296609282,0.041278058,0.017878083,5,1
12312023,0.188829528,0.480062001,0.668320505,0.550639313,0.73219541,0.511975694,0.512986204,-0.285131642,0.219084804,0.542674705,0.828034958,0.589427017,0.145007683,0.93206538,-0.082597348,0.53952061,0.028561309,0.110797515,0.459722206,0.170134451,0.156761102,0.12895013,-0.242180564,0.337953724,0.710966508,0.089007873,1.502311242,-0.005548199,0.003306047,-0.00795068,0.603351766,0.752782925,-0.058402095,0.527296135,-0.388566994,-0.100205926,-0.021420432,0.13355864,0.524013721,0.612204187,-0.592960778,-0.84292709,0.651337904,-0.210824248,0.503254059,0.718682707,0.46188391,-0.008067609,5,1
12312024,-0.072340158,0.527654475,0.736737719,0.531202146,0.769014631,0.605671561,0.606766562,-0.285131642,0.288390034,0.652768482,0.915263101,0.684717491,0.188595974,0.997347482,-0.038447826,0.563955415,0.028561309,0.136283275,0.579504759,0.207786644,0.196552325,0.054597976,-0.135517249,0.002679798,0.769117044,0.113895026,2.023607888,-0.006336945,-0.008818553,-0.008145893,0.654882275,0.850406355,-0.057612437,0.088358226,-0.244957565,-0.04990427,-0.021254979,0.261066896,0.450305532,0.52723529,-0.504477273,-0.832318115,0.643310607,-0.210824248,0.539450519,0.776055833,0.562281937,-0.014118009,5,1
13052023,0.435307505,0.678388371,0.902884852,0.508034506,0.756991629,1.2594978,1.259342676,-0.339064068,0.287921163,1.03602925,1.002623488,0.8680816,0.03933657,0.836310218,0.095967078,0.364026488,0.028561309,0.023924435,0.672121096,0.023756636,0.016246678,0.070874936,-0.289709412,0.358837914,0.718460928,8.51E-05,0.160262474,-0.000422867,0.037361687,-0.009692921,-0.161316784,-0.190066574,-0.043127011,0.0673578,0.1030322,0.126312762,-0.015433918,-0.074614845,-0.04917823,-0.070470912,0.104984207,-0.882162908,0.215732416,-0.210824248,-0.186314003,-0.214336395,-0.162466881,0.030992751,5,1
13052024,0.611432494,0.648607365,0.916316864,0.75085674,0.851517746,1.2594978,1.259342676,-0.337247208,0.176318868,0.956061299,0.843830734,0.781728116,-0.223415067,0.720344744,-0.079927408,0.232598254,0.028561309,-0.388004361,0.827700346,-0.553148141,-0.553263084,0.037078511,-0.178631113,0.370107634,0.841903415,0.061355144,-0.602076308,-0.006336945,-0.008818553,-0.012120825,-0.781790095,-0.710418607,-0.063945558,-0.021960924,-0.526202032,-0.298659419,-0.026838832,0.341649623,0.213427076,0.246437228,-0.215335046,-1.058025209,0.473908717,-0.210824248,-0.817456713,-1.025111649,-0.233827799,-0.169223807,5,1
13092023,0.886947597,0.496755688,0.369653248,0.126649129,-0.012488227,0.953736895,0.954588114,-0.354698709,0.133617031,0.664729419,1.081130187,1.053282175,-0.181898826,0.592849196,0.100908162,-0.138650056,-0.128843539,-0.24169655,0.077258433,-0.248254608,-0.270060048,-0.159641651,0.026279609,0.041745683,-0.015931224,-0.226163744,-0.238089116,-0.009098063,-0.045176948,-0.01371368,-0.800108012,-0.635733983,0.286377679,-0.442288357,0.580106892,0.669428058,-0.025464858,-0.943073834,-0.852441229,-0.991121583,0.997773004,0.082840211,-0.593697843,-0.210824248,-0.731389828,-0.744036182,-0.233827799,-0.362267228,5,1
13092024,0.205955766,0.62547396,0.450459187,0.462666352,0.281684775,0.953736895,0.954588114,-0.35464285,0.09117692,0.617673161,1.236264866,1.230480057,-0.101990839,0.850719686,0.07256341,-0.128808511,0.284672074,-0.202158715,0.389567708,-0.194332658,-0.202049382,-0.314158771,-0.206332807,0.325137073,0.300038719,-0.155127658,-0.504925454,-0.006336945,-0.008818553,-0.011411613,-0.651871956,-0.562907524,0.060887155,-0.620180525,0.102672443,0.371520461,-0.028216096,-0.716968254,-0.331016151,-0.408327025,0.439357418,0.034589724,-0.084492491,-0.210824248,-0.652773269,-0.644976763,-0.233827799,-0.310386829,5,1
13102023,-0.083840207,-0.086316681,0.444278548,0.244008816,0.078108932,1.185636912,1.185797802,-0.296490485,-0.104543212,0.731897062,0.732919234,0.708217096,-0.424264273,-0.693612408,-0.218951001,-0.943117579,0.031169295,-0.297935231,0.038784575,-0.372880258,-0.403976383,-0.170865364,0.081634719,0.045337703,0.115658744,-0.057862284,0.115050335,-0.006336945,-0.008818553,-0.017089628,0.316861554,0.095578783,-0.139434819,-0.374568764,-0.783711349,-0.39389521,-0.024567608,-0.770508679,-0.78966683,-0.925099479,0.935760849,-0.436728312,-0.445141692,-0.210824248,-0.728048378,-0.835065778,-0.233827799,-0.108730074,7,1
13102024,-0.231247286,-0.154397329,0.464858927,0.227289544,0.058255127,1.185636912,1.185797802,-0.264076424,-0.122205069,0.771348154,0.866043628,0.849211421,-0.399216803,-0.674336842,-0.234284708,-0.990513996,0.029187946,-0.275489909,0.136256136,-0.319718204,-0.34467187,-0.17129571,0.113397756,0.01087807,0.171232173,-0.043462408,-0.846962964,-0.006336945,-0.008818553,-0.014563411,0.097540589,-0.056687705,-0.193666694,-0.338506433,-0.881748628,-0.325089423,-0.025107115,-0.743504611,-0.866161324,-1.005465264,1.011200676,-0.300357229,-0.390321304,-0.210824248,-0.694403193,-0.760938105,-0.233827799,-0.108730074,7,1
13122023,1.441606691,1.300370299,1.766970473,1.127149719,1.500376286,1.70032747,1.708111836,0.121827142,2.6055294,2.098722077,1.106402201,1.084661704,-0.179575111,1.023390582,0.487181554,0.077240234,-2.082840331,-0.485431388,1.099240503,-1.009321285,-1.005552442,-0.099836908,-0.663225167,1.124603739,1.490352366,0.542872411,-1.12068848,-0.006336945,-0.008818553,-0.012449891,-0.719668672,-0.640513023,-0.080146365,-0.260626921,-0.022994746,-0.344905445,-0.026326273,1.631858104,-0.106073402,-0.139308571,0.173715176,-0.338040925,0.297594839,-0.210824248,-0.671146188,-1.015032983,-0.233827799,-0.108730074,5,1
13122024,1.382913366,1.177332749,1.787797635,1.056747984,1.541809092,1.70032747,1.708111836,0.121753009,2.406565762,2.103447564,1.139594408,1.123629321,-0.168318263,1.295395249,0.321354967,0.11771607,-1.11073663,-0.71459524,1.163482319,-1.178277153,-1.175421947,-0.891665373,0.189735598,0.412143057,1.537623976,0.59593866,-1.475192366,-0.006336945,-0.008818553,-0.012564722,-0.350594346,-0.352992653,-0.118034484,-0.403109947,-0.124358607,-0.194484049,-0.026204332,1.622852508,-0.03856127,-0.05788185,0.092381709,-0.418954781,0.350080819,-0.210824248,-0.828189182,-1.12499876,-0.233827799,-0.108730074,5,1
13132024,1.462166059,1.482450529,1.713767366,1.22290207,1.548785289,1.826426074,1.822164459,0.222329833,0.089943324,1.923123693,2.345938952,3.060721181,-0.330941458,1.399400541,0.824928374,-1.598313375,0.093271936,-1.114752943,1.863508961,-1.543059983,-1.35148072,0.200400439,-0.03860522,0.043347159,1.623198403,0.681081389,-0.960478236,-0.006336945,-0.008818553,-0.011225385,-0.463065921,-0.450597065,-0.080310233,-0.014859369,0.148694868,0.023198015,-0.029476981,0.211928293,0.209523255,0.241775387,-0.210576846,-0.077380936,0.63197137,-0.210824248,-0.973544233,-1.188555665,-0.233827799,-0.108730074,5,1
13142023,1.552907002,2.255315061,2.291003975,1.98870506,2.068289626,2.325688163,2.314545309,0.288658254,4.825359766,2.716569485,1.509039956,1.702104362,-0.700719534,1.212877977,3.319988622,0.959927202,-11.36379709,-1.265418211,2.065403319,-0.373965359,-0.067867818,-1.670068539,-0.088879113,1.530197842,2.196427558,1.943651102,-0.960478236,-0.006336945,-0.008818553,-0.010523813,-0.454660104,-0.440861555,-0.213950907,-0.379777195,0.216868286,-1.261179872,-0.04721969,1.41405541,0.104719245,0.1155828,-0.082298712,0.184952378,0.498946378,-0.210824248,-0.622160832,-0.482777396,-0.233827799,-0.108730074,6,1
13162023,0.015928932,0.959937688,0.642400446,0.946681993,0.692512801,0.637420325,0.638530018,-0.183049095,-0.265560014,0.54484166,-0.901988774,-0.707394561,-0.235577053,-0.262928158,0.092667391,-0.078563187,0.028561309,-0.133447134,0.921111326,-0.144836323,-0.112272336,-0.361289915,0.1044132,0.243342672,0.764081801,0.100133408,-0.70377335,-0.022521335,-0.022164333,-0.010591069,-0.524177738,-0.520712705,-0.211736255,-1.090757919,-0.332183397,-1.496059773,-0.053616808,2.006899278,0.451613318,0.528773101,-0.506074585,0.178009853,0.739496694,-0.210824248,-0.572372315,-0.610571167,-0.233827799,-0.108730074,8,1
13212023,0.008528605,-0.284259345,0.601645149,-0.231163231,0.587497972,0.428989357,0.429874844,-0.33822769,0.273851225,0.603195955,0.256798275,0.142306523,-0.185910939,-0.131019706,-0.156186496,-0.149046088,-0.380622107,-0.06063689,0.14985605,-0.025085911,-0.041652365,-0.072731634,0.060026074,0.124278527,0.666130295,0.076195316,0.289048467,0.071901452,0.187740295,-0.009397563,-0.126876227,-0.121534016,0.072303797,-0.193249636,0.012021987,0.268451559,-0.017994241,0.996452014,0.197267009,0.227266506,-0.195776872,-0.046460238,0.519179642,-0.210824248,-0.347346599,-0.163173777,0.241032844,0.005408635,5,1
13212024,0.021814893,-0.212610822,0.591498296,-0.223004224,0.584868817,0.428989357,0.429874844,-0.335921973,0.287895607,0.584563898,0.223058618,0.117678184,-0.195959247,0.01990769,-0.138884068,-0.030348879,0.023438104,-0.101477522,0.09248959,-0.012747099,-0.029960658,-0.037513836,0.071726609,-0.057808685,0.665033657,0.067830001,0.137805198,-0.006336945,-0.008818553,-0.009008848,-0.436684576,-0.428547042,0.026723264,-0.118116648,0.117824736,0.353733129,-0.017899056,0.972097958,0.215831677,0.249544657,-0.218507469,-0.057592876,0.534637376,-0.210824248,-0.504923833,-0.098965249,0.084804975,0.015132742,5,1
14092023,2.013876341,2.647060072,2.458421189,2.980935654,2.521102027,1.920659277,1.91529197,0.404782845,1.564336911,2.300879128,1.812909276,1.91759174,0.72496092,1.746579416,-0.007110654,1.171295124,0.028561309,0.263995834,2.096967081,0.228516458,0.348817702,-2.165921586,-0.559230435,3.318190325,2.159004696,1.32920494,-2.051988191,-0.764264331,-0.018429978,-0.010182304,-0.220106996,-0.012661921,-0.177146236,-0.631870444,-1.027898587,-1.260219094,0.002158282,1.059919875,1.572216867,1.63887733,-1.701047371,-0.03349635,0.895695207,-0.210824248,-0.119934002,-0.183123532,-1.157484191,0.140259084,5,1
14182023,0.154432607,-1.111790964,-0.202455268,0.355812519,0.218034359,-1.360921124,-1.372358452,-0.348900696,-0.543783139,-0.817881679,-2.919224255,-1.388661827,-0.26313588,-1.560464276,-0.486587742,-1.598313375,0.028561309,-0.094699483,0.680979074,-0.065299098,-0.071338409,-0.110644741,0.082808583,0.188850707,0.467627447,0.018183202,-0.156560177,-0.026868913,-0.029123161,-0.010348237,-0.286063552,-0.201029475,-0.602966526,-0.532043096,-3.658398778,-1.259579097,0.025408961,2.179877086,1.310600089,1.421592786,-1.460066927,-0.568080477,1.586910972,-0.210824248,-0.775245126,-0.239029287,2.062557674,-0.108730074,9,1
14192023,0.652576313,0.366525331,0.935246615,0.591979008,0.548997002,0.701511689,0.702629095,-0.343373572,0.407381548,1.249740465,-0.001467074,-0.209911975,-0.081425303,0.303880983,-0.178154089,0.107058824,0.028309512,0.004346933,0.539209533,0.085359561,0.074161228,-0.0372743,0.293644352,-0.045426298,0.59345731,-0.050834859,0.115050335,-0.000817032,0.009120757,-0.008969517,0.899156799,0.558397025,-0.120429596,-0.287813583,-0.732529027,-0.184971445,-0.019793924,0.977044708,-0.654753262,-0.779202548,0.797553525,1.690220504,-0.136511536,4.817326857,-0.086276773,0.20900498,-0.036782139,0.022847642,6,1
14192024,0.182721633,0.335802754,1.044429185,0.526056403,0.618462386,0.701511689,0.702629095,-0.341968897,0.474368822,1.388861155,0.149690092,-0.095573065,-0.038772878,0.470701593,-0.159149092,0.1284669,0.029255421,0.023622426,0.51705931,0.152402373,0.140258455,-0.069364634,-0.075054474,0.019501691,0.654184706,0.001248885,-0.323177603,-0.006336945,-0.008818553,-0.008338887,1.300435465,0.844018231,-0.127736561,-0.317297416,-0.628883284,-0.198422524,-0.020878788,0.909572077,-0.709814043,-0.839148355,0.854531875,1.781841332,-0.160647252,4.788474561,-0.006875836,0.463126864,0.082831944,0.015256814,6,1
14322023,-0.244305666,-0.958043762,-0.12977827,-0.059180856,0.372280625,-0.676861525,-0.681628986,-0.226417105,-0.314961118,-1.262767558,-0.620269801,-0.684513073,-0.15667482,0.094961142,-0.313244541,-1.598313375,0.028561309,-0.051271088,0.63895391,-0.062373542,-0.069697511,-0.012008905,0.02725874,-0.045292652,0.006473983,-0.053164771,-1.291901897,0.159968615,0.032415126,-0.010318548,-0.316833409,-0.115912857,0.07954943,0.678274022,-1.799733384,-1.010935161,0.015836246,0.8283882,2.151728116,2.024716668,-2.139453981,-0.772150488,0.955002776,-0.210824248,-0.160900317,-0.268148127,2.062557674,-0.108730074,8,1
14322024,-0.020275844,-0.641773544,-0.027577873,0.031573418,0.42084621,-0.432355228,-0.435286413,-0.182650465,-0.334096834,-0.965061143,-0.642626934,-0.6737954,-0.169396151,0.138000148,-0.288822361,-1.598313375,0.028561309,-0.073413493,0.674370167,-0.101453461,-0.092984345,-0.067984873,0.039291005,0.134839706,0.123802969,-0.045882864,-0.884196709,-0.006336945,-0.008818553,-0.010523813,-0.527248867,-0.703626275,-0.023815425,-0.129494925,-1.375025279,-0.909514987,-0.482078246,0.777416095,1.864710668,1.849522176,-1.938571723,-0.707239141,0.945599456,-0.210824248,-0.42804747,-0.616089663,-0.233827799,-0.108730074,8,1
14362023,-0.028316133,1.143595227,0.780261968,1.109138744,0.999400577,-0.561224685,-0.541412602,-0.129096825,0.112499755,0.204761201,-0.487583926,-0.977316412,-0.015446116,-0.420280279,0.198465079,-1.598313375,0.028561309,0.14600366,0.825592334,0.135127107,0.131351173,-0.467898234,0.087696439,0.307838654,1.099839784,0.337670569,0.536865261,-0.003970896,-0.017061508,-0.009285588,0.410407987,1.364918253,-0.192446467,-1.609293192,-0.318459146,-2.54109324,-0.019013332,1.975775403,1.44250847,1.534617825,-1.584935353,2.452274919,1.720425929,-0.210824248,2.149220634,1.842079141,-0.282282627,0.038957132,8,1
14372023,0.078568758,-0.309625671,0.66213183,0.564365031,0.533431867,0.313249441,0.313884175,-0.157691379,0.430783019,0.785087765,-0.889168802,-0.925901842,-0.163263053,-1.386766794,-0.459697249,-1.598313375,0.028561309,0.020957785,0.796185237,0.060757997,0.056652202,-0.022725527,0.0719879,-0.117066426,0.680363191,0.037604461,-0.238089116,0.002335876,-0.015806289,-0.009628197,0.163070523,0.106718944,0.065915936,-0.044742013,-2.25148656,-0.699764593,-0.016489623,1.933094815,-0.117802624,-0.152995991,0.187344968,2.747306578,0.3770571,4.818911137,0.150666143,0.349573063,0.484957756,-0.009461586,7,1
14372024,0.003477246,-0.147703091,0.71067195,-0.21169367,0.553040303,0.313249441,0.313884175,-0.152385012,0.488823159,0.858452667,-0.90211665,-0.909223132,-0.170562327,-1.167114516,-0.122379786,-1.598313375,0.028561309,0.008238116,0.816494733,0.05998922,0.056574084,-0.017271958,0.020432,-0.048338313,0.697356731,0.025726696,-0.266045982,-0.006336945,-0.008818553,-0.009659485,0.411676941,0.309182306,0.052163353,-0.105145831,0.203819853,0.623186105,-0.017186076,1.947801697,-0.174471955,-0.221560361,0.25543791,2.175886333,0.33847847,-0.210824248,0.074455577,0.345304224,0.432905685,-0.006313688,7,1
