compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio,tcri,cluster
14182022,-0.312179853,-1.665782643,-0.326298044,0.175337479,0.097065455,-1.360921124,-1.372358452,-0.348902891,-0.561856244,-0.848963003,-2.91539334,-1.338413803,-0.266455322,-1.584956176,-0.452340363,-1.598313375,0.028561309,-0.096725571,0.445396868,-0.06955807,-0.081189045,-0.112767823,0.075088551,0.094549514,0.367016236,0.010027133,-0.442546465,-0.021731133,-0.029236802,-0.010359035,-0.33264884,-0.292723636,-0.784713837,-0.511344387,-4.500961756,-1.584087942,0.028574187,2.175757862,1.134458226,1.259161334,-1.282348613,-0.43263905,1.388203794,-0.210824248,-0.805203957,-0.326473741,2.062557674,-0.108730074,9,0
14232014,-0.993642867,-0.676342252,-0.598732419,-2.769384666,-1.478623174,0.149740006,0.149874247,-0.270582524,-0.160548929,-0.160987317,-1.027130036,-0.706185384,-0.268495354,-2.252981287,-0.124087849,-1.598313375,0.028561309,-0.086014784,-1.830221075,-0.098440472,-0.121347245,-0.071234731,0.086765644,-0.028623926,-1.938877275,-0.136940747,-1.475192366,-0.007914629,-0.036130503,-0.624319725,-0.552724168,-0.47312948,-0.167896367,-0.160980553,3.211687847,3.259964485,-0.02339049,-1.391803372,-2.020579912,-1.929661308,1.83633485,0.689959957,-1.726119046,-0.210824248,-0.470076228,-0.530182867,-0.233827799,-0.108730074,6,0
14232015,-1.33730334,-0.641131848,-0.610125152,-2.723297329,-1.487404263,0.136902464,0.136990362,-0.268044889,-0.165232884,-0.17221527,-1.07161902,-0.763961107,-0.252745121,-2.352038209,-0.11874855,-1.598313375,0.028561309,-0.063395634,-1.818875821,-0.089269285,-0.111607659,-0.088584948,0.090627132,-0.024381214,-1.938877275,-0.132242111,-1.828744278,-0.007520183,-0.008312174,-0.343517312,-0.516999358,-0.454947572,-0.19758157,-0.270188661,3.194204689,3.108185766,-0.023407913,-1.352979564,-2.020579912,-1.929661308,1.83633485,0.695465901,-1.726119046,-0.210824248,-0.354678937,-0.492991737,-0.233827799,-0.108730074,6,0
14232016,-0.891154509,-0.631035855,-0.623163833,-2.519824765,-1.542136361,0.136902464,0.136990362,-0.268044889,-0.164911107,-0.179642774,-1.060695532,-0.752430421,-0.254832689,-2.282097319,-0.117950819,-1.598313375,0.028561309,-0.066210634,-1.84218219,-0.073277662,-0.09475086,-0.063482543,0.101974983,-0.024302951,-1.938877275,-0.139332139,-1.828744278,-0.007520183,0.112817688,0.001909708,-0.477701138,-0.434479436,1.428696778,-0.067357279,3.031814888,2.925597692,-0.023154671,-1.391803372,-2.08151579,-1.96314846,1.864385425,0.683981384,-1.726119046,-0.210824248,-0.374799403,-0.422957645,2.062557674,-0.108730074,6,0
14232017,-0.309968832,-0.585579294,-0.604283469,-2.347931676,-1.529043855,0.136902464,0.136990362,-0.268044889,-0.158199986,-0.160880922,-1.034676957,-0.73503854,-0.256050055,-2.337391043,-0.111351117,-1.598313375,0.028561309,-0.067127991,-1.836120185,-0.063120658,-0.084546271,-0.049772439,0.120499496,-0.024156951,-1.938877275,-0.160239335,-1.381965248,-0.007520183,0.548342753,0.072132277,-0.180214736,-0.276366446,1.601767928,0.115953912,2.905318239,2.910752909,-0.023351604,-1.391803372,-2.083420437,-1.96436978,1.865405245,0.715880737,-1.726119046,-0.210824248,-0.381507013,-0.348991117,2.062557674,-0.108730074,6,0
14232018,-0.456016558,-0.740414966,-0.681342923,-2.46610249,-1.550296031,-0.121960767,-0.123017591,-0.268044889,-0.143404246,-0.241140696,-0.967072479,-0.715063372,-0.248622507,-2.121029939,-0.134733442,-1.598313375,0.028561309,-0.060822875,-1.830221075,-0.050113417,-0.071519335,-0.069937046,0.179636469,-0.116478093,-1.938877275,-0.132090417,-1.204855666,-0.007520183,0.016089973,0.145873944,0.134574149,-0.102762063,1.149320312,-0.140054284,2.917119383,2.729879928,-0.023365834,-1.391803372,-2.032298011,-1.9363437,1.841945818,0.661846478,-1.726119046,-0.210824248,-0.323483789,-0.216363253,2.062557674,-0.108730074,6,0
14232019,-0.616497233,-0.795381709,-0.696652614,-2.689565775,-1.580256414,-0.121960767,-0.123017591,-0.268044889,-0.148683014,-0.253897597,-1.276810741,-0.808413535,-0.281835475,-2.436215398,-0.141273179,-1.598313375,0.028561309,-0.096814606,-1.830221075,-0.094226001,-0.116870537,-0.105057221,0.10222462,-0.024365391,-1.938877275,-0.123353722,-1.162420504,-0.007914629,-0.029578456,-0.504629417,-0.533381797,-0.463117439,0.436738434,-0.364124867,3.082426861,2.885814429,-0.023407913,-1.391803372,-2.057074204,-1.949730852,1.853166474,0.661375794,-1.726119046,-0.210824248,-0.555189789,-0.535125446,-0.233827799,-0.108730074,6,0
14232020,-0.693810096,-0.939506788,-0.462131413,-2.254965417,-1.293708673,-0.121960767,-0.123017591,-0.277742394,-0.09799996,-0.036100678,-1.741443378,-0.907787882,-0.31959879,-1.978114139,-0.161041873,-1.598313375,0.028561309,-0.140275552,-1.813413637,0.011193993,-0.010303977,-0.074312137,0.092208212,-0.028787408,-1.938877275,-0.118429661,-0.738733718,-0.007914629,-0.017691956,0.423953654,2.504529616,1.259761199,0.562829279,-0.221071547,2.56731262,2.144983843,-0.023372911,-1.391803372,-1.909430982,-1.864428662,1.781222543,0.863442144,-1.726119046,-0.210824248,-0.810103385,0.288463038,-0.481570376,0.052776696,7,0
14232021,-0.343693081,-1.041515074,-0.438944499,-2.303562696,-1.342551882,-0.121960767,-0.123017591,-0.277742394,-0.111270874,-0.003890489,-1.777112941,-1.018666008,-0.274266239,-2.259866622,-0.171392762,-1.598313375,0.030365009,-0.091643147,-1.704041375,-0.032579976,-0.053983962,-0.016574495,0.09899504,-0.090667169,-1.938877275,-0.122198532,-0.294406113,-0.007914629,-0.055187855,0.135213803,0.916166277,0.344370027,0.147366624,0.064940611,2.546133449,2.295612352,-0.023362286,-1.391803372,-2.002810506,-1.919954535,1.828172678,0.899392735,-1.726119046,-0.210824248,-0.524836432,-0.068387359,-0.398975435,0.046948075,7,0
14232022,-0.154802962,-1.019204771,-0.466172422,-2.431118917,-1.421314816,-0.121960767,-0.123017591,-0.277742394,-0.11552102,-0.02404501,-1.820126123,-1.062603897,-0.264456953,-2.331726303,-0.168384857,-1.598313375,0.029454156,-0.080851696,-1.773927032,-0.055461304,-0.076869689,-0.027870505,0.077024494,-0.052202404,-1.938877275,-0.134064091,-0.210527625,-0.007914629,-0.070780368,0.087726311,-0.283771215,-0.33172527,0.13426803,0.205344855,2.699956354,2.677390633,-0.023355171,-1.391803372,-2.082467668,-1.96314846,1.864385425,0.898891372,-1.726119046,-0.210824248,-0.462295234,-0.262446495,0.567688295,-0.014442789,7,0
14322014,-0.149457239,-0.500756215,-0.414615039,-0.369749411,-0.419799233,0.076536986,0.076393519,-0.096258635,-0.223382093,-0.271463719,-1.977967726,-1.224477468,-0.251502936,-0.56728426,-0.182032711,-1.598313375,0.028561309,-0.128947202,-0.342075017,-0.10361556,-0.123167533,-0.104535315,0.125401765,0.091241033,-0.234881209,-0.083117284,0.268268366,-0.009098063,-0.035891512,-0.011885916,-0.61011287,-0.529871037,-0.136445428,-0.388871068,-0.043368895,-0.489772849,-0.026206558,1.882801442,-0.408953194,-0.499683026,0.528473332,-0.431244588,-0.353906427,-0.210824248,-0.686240153,-0.560066544,-0.233827799,-0.108730074,8,0
14322017,0.276319695,-0.405356003,-0.522680318,-0.327896832,-0.450166109,0.103512198,0.10347485,-0.018382338,-0.394059595,-0.418099406,-0.702456319,-1.151066931,-0.070672114,0.84582102,-0.168773982,-1.598313375,0.028561309,-0.13294475,1.030867662,-0.161531658,-0.116630556,-0.039319801,0.371569466,-0.154400662,-0.039434722,-0.091207531,0.182427521,-0.024497196,0.065203944,-0.010592518,-0.769225262,-0.801282438,-0.163989813,0.618523327,0.024359002,-0.011026792,-0.056410547,1.942166178,-0.288366343,-0.357754868,0.389784136,0.022431239,0.1195776,-0.210824248,-0.698336544,-0.816326853,-0.233827799,-0.108730074,8,0
14322018,-0.474873432,-1.028160016,-0.713493936,-0.618003676,-0.797579647,0.103512198,0.10347485,-0.019741749,-0.473083996,-0.47616323,-0.785028059,-0.956809579,-0.12785717,0.646912417,-0.227271819,-1.598313375,0.054545528,-0.151781724,0.026254201,-0.181285375,-0.199985645,-0.046463192,0.169473103,-0.290325402,-0.578768357,-0.093460629,-0.922030643,-0.010281645,-0.026429111,-0.012612132,-1.294082035,-0.988642208,-0.151318179,0.441912041,-0.360853347,-0.47214158,-0.025691575,0.092103125,-0.754691187,-0.88781418,0.90059241,-0.610819857,-0.839602875,-0.210824248,-0.789296535,-0.907123802,-0.233827799,-0.108730074,8,0
14352014,-0.813777264,-1.85437055,-1.507815448,-3.908602435,-1.76262773,-0.11005079,-0.11104636,-0.357541811,-0.341120308,-1.093501781,-2.791109272,-1.500421428,-0.259108202,-2.453535682,-0.21968577,-1.598313375,0.028561309,-0.070546955,-1.655506963,-0.075234253,-0.096729087,-0.074215901,0.092679832,-0.024219085,-1.938877275,-0.103046822,-0.442546465,-0.007914629,-0.008818553,-0.014615262,-0.414240317,-0.401779886,0.325941268,-0.180150581,3.499667978,4.271010116,-0.024765847,-0.520170059,-1.461863591,-1.551851173,1.509636101,-0.715846867,-1.726119046,-0.210824248,-0.402558016,-0.435903426,-0.233827799,-0.108730074,8,0
14352015,-1.88353107,-1.966753026,-1.509754291,-3.689581601,-1.756455624,-0.11005079,-0.11104636,-0.357541811,-0.342609044,-1.09708524,-2.739171407,-1.49661484,-0.258551796,-2.413431081,-0.223969277,-1.598313375,0.028561309,-0.070023856,-1.64739028,-0.076070907,-0.097608482,-0.071747065,0.057524707,-0.024260486,-1.938877275,-0.104131699,-0.884196709,-0.008703568,-0.008818553,-0.020214041,-0.432431017,-0.412508351,0.550522347,-0.07511438,3.301390158,3.974320496,-0.024074109,-0.566934294,-1.449898749,-1.54260766,1.501436352,0.934676593,-1.726119046,-0.210824248,-0.399515558,-0.440321545,-0.233827799,-0.108730074,8,0
14352016,-2.305191927,-1.953956004,-1.517019583,-3.936875627,-1.764174256,-0.11005079,-0.11104636,-0.357541811,-0.345110726,-1.103135159,-2.748075021,-1.510177593,-0.258494109,-2.405844725,-0.223382613,-1.598313375,0.028561309,-0.070008803,-1.697414414,-0.077149517,-0.098754546,-0.073999724,0.089543999,-0.024490579,-1.938877275,-0.104732316,-1.291901897,-0.007914629,-0.008818553,-0.033917705,-0.456764611,-0.426062792,0.357955146,-0.167647017,3.480748179,4.364449229,-0.023720307,-0.716968254,-1.45404506,-1.546072932,1.504511372,0.936804405,-1.726119046,-0.210824248,-0.399515558,-0.445747589,-0.233827799,-0.108730074,8,0
14352017,-2.638066405,-1.912842258,-1.516951552,-4.074234297,-1.766871289,-0.11005079,-0.11104636,-0.357541811,-0.344814486,-1.102416886,-2.664973329,-1.511566555,-0.257399259,-2.329430341,-0.221844445,-1.598313375,0.028561309,-0.069015092,-1.714339854,-0.074341911,-0.095818626,-0.072649748,0.090337894,-0.024376154,-1.938877275,-0.10634521,-0.70377335,-0.004365199,-0.008818553,-0.009053749,-0.390390171,-0.38874622,-0.012895607,-0.113547587,3.582153753,4.60602296,-0.019883323,-0.825969496,-1.458729221,-1.549539457,1.507586255,0.95170885,-1.726119046,-0.210824248,-0.393736594,-0.430298622,2.062557674,-0.108730074,7,0
14352018,-2.483387841,-1.928673019,-1.566267511,-3.940479671,-1.770260713,-0.11005079,-0.11104636,-0.357541811,-0.280926675,-1.15528082,-2.736107501,-1.529326903,-0.258162867,-2.29931708,-0.222476755,-1.598313375,0.028561309,-0.070697854,-1.756486381,-0.079981974,-0.101757027,-0.074618699,0.097146407,-0.024734232,-1.938877275,-0.105591605,-0.569201668,-0.007520183,-0.008818553,-0.08557614,-0.562858839,-0.485413463,0.764228663,-0.191077287,3.492590718,4.392740099,-0.023506278,-0.85445211,-1.409805073,-1.510324669,1.472729511,0.928700101,-1.726119046,-0.210824248,-0.403389472,-0.460057246,-0.233827799,-0.108730074,7,0
14352019,-1.591904321,-1.858372829,-1.545623007,-3.799768908,-1.768083174,-0.11005079,-0.11104636,-0.357541811,-0.272684722,-1.133312329,-2.904629094,-1.54038851,-0.259855306,-2.277319357,-0.219899137,-1.598313375,0.04950736,-0.073939724,-1.808082111,-0.069655381,-0.091103915,-0.075806124,0.116779499,-0.024607398,-1.938877275,-0.108467724,0.068625784,-0.007520183,-0.008818553,0.02417198,-0.17313699,-0.260449375,5.087560381,-0.220367067,3.425649466,4.244729925,-0.023315603,-1.314953382,-1.42890082,-1.525876357,1.486571811,0.955435636,-1.726119046,-0.210824248,-0.421839633,-0.388353727,2.062557674,-0.108730074,7,0
14352020,-2.463112645,-1.868192871,-1.611580937,-3.036420208,-1.733009776,-0.11005079,-0.11104636,-0.357541811,-0.281282623,-1.215099122,-3.065988342,-1.548131512,-0.261050493,-2.351661251,-0.221164481,-1.598313375,0.028561309,-0.075088674,-1.732564899,-0.084204288,-0.1062263,-0.078379823,0.086537915,-0.024967601,-1.938877275,-0.108034008,2.100942563,-0.007520183,-0.008818553,-0.134763666,-1.091796232,-0.774710671,0.803799631,-0.276308326,2.776484407,3.091669436,-0.023462711,-0.716968254,-1.298795045,-1.416941765,1.389103068,0.911883407,-1.726119046,-0.210824248,-0.428613068,-0.48176187,-0.233827799,-0.108730074,8,0
14352021,-1.574670464,-1.497529641,-1.264969821,-3.854874928,-1.765828852,-0.11005079,-0.11104636,-0.266651881,-0.28189354,-0.832093244,-3.097939256,-1.545256205,-0.261272659,-2.053626599,-0.202526428,-1.598313375,0.028561309,-0.079807855,-1.663900405,-0.072878446,-0.094337854,-0.085759336,0.090795315,0.01953637,-1.938877275,-0.125323381,1.990085276,-0.007520183,-0.018429978,-0.003158759,1.001426651,0.440503665,-0.245091578,-0.357578476,3.596138259,4.645958631,-0.022965278,-0.825969496,-1.727111683,-1.747614542,1.681096902,1.163118943,-1.726119046,-0.210824248,-0.455686759,-0.417236052,2.062557674,-0.108730074,8,0
14352022,-2.331915568,-1.524436775,-1.423083595,-2.82121341,-1.659870892,-0.11005079,-0.11104636,-0.266651881,-0.376257239,-1.025949679,-3.130191564,-1.538355419,-0.261513951,-1.82432615,-0.20551198,-1.598313375,0.092774711,-0.084678597,-1.663900405,-0.188641047,-0.217404366,-0.102477062,0.09815853,-0.016864102,-1.938877275,-0.100338494,2.46564431,-0.007520183,-0.019064785,-1.344509787,-2.061024514,-1.263606024,-0.458450524,-0.635557351,2.769873441,2.565634065,-0.023386987,-0.797992738,-1.393006842,-1.496521419,1.460422888,1.037533203,-1.726119046,-0.210824248,-0.483386056,-1.05219044,-0.233827799,-0.108730074,9,0
14372014,-0.049477216,-0.86901486,0.407272855,-0.762766154,0.447378159,0.309682715,0.310308337,-0.170978109,0.08105569,0.366021792,-0.742922229,-0.637611293,-0.219696892,-1.04494234,-0.197192912,-0.605961927,0.028561309,-0.04819951,0.752592881,-0.023336631,-0.027991305,-0.03355488,0.158855471,-0.092701659,0.619736777,0.067499252,-0.183353814,25.2259231,-0.0023026,-0.010082504,-0.088611364,-0.069997214,-0.075577246,0.013686676,0.246043254,0.548483102,-0.007156861,1.84082689,0.249869448,0.290424654,-0.2602994,1.470251392,0.662477239,-0.210824248,-0.266174723,-0.122928149,2.062557674,-0.108730074,7,0
14372015,-0.464867159,-0.578673458,0.405423391,-0.805966494,0.448155301,0.296459687,0.297050816,-0.172757824,0.087286435,0.360936085,-0.945148503,-0.761665065,-0.225537907,-1.230890066,-0.151810535,-0.758872217,0.028561309,-0.049536117,0.745085145,-0.061486556,-0.06567051,-0.039405277,0.011766593,-0.040900456,0.621928575,0.080084904,-0.738733718,37.67597537,-0.001410977,-0.010330371,-0.323623789,-0.320370249,0.250843465,-0.002991805,0.770570513,0.465319018,0.02075943,1.931603202,0.257507555,0.299213296,-0.269297911,1.853435387,0.67120256,-0.210824248,-0.272990415,-0.34953887,2.062557674,-0.108730074,7,0
14372017,-0.09016676,-0.670134926,0.43110556,-0.545350427,0.391359266,0.261016696,0.26150986,-0.177868336,0.175448002,0.482686905,-1.165865021,-1.077261386,-0.191429409,-1.319800831,-0.18964616,-1.598313375,0.028561309,-0.010691648,0.651651465,0.000537739,-0.007315419,-0.04774751,0.113423218,-0.077923548,0.585449975,0.039687443,-0.569201668,0.004305973,-0.016328397,-0.009835937,0.149430826,0.121166682,0.177557887,-0.134027742,0.076017521,0.496308351,-0.01374937,1.974378072,0.012679248,0.004438713,0.029845182,2.515411673,0.494506161,-0.210824248,-0.022309142,0.033578597,0.809019684,-0.028866048,7,0
14372018,0.199684904,-0.562536829,0.490159557,-1.346911761,0.441370053,0.313249441,0.313884175,-0.181208161,0.182886981,0.545032652,-1.128971675,-1.066571367,-0.186731373,-1.317342589,-0.122850888,-1.598313375,0.028561309,-0.005688415,0.552017643,-0.010028959,-0.020227612,-0.015168715,0.146726957,-0.08817827,0.566431181,0.026255831,-0.70377335,0.001153645,-0.01591061,-0.009814674,0.204107006,0.162727435,0.153814383,0.029637087,1.72525298,1.760550794,-0.013382211,1.911721142,0.020706302,0.013851024,0.020378684,2.630513182,0.406296862,4.818912166,-0.009044524,-0.047174024,0.458696252,-0.007874855,7,0
14372019,0.430843771,-0.437827299,0.540803743,-1.006278204,0.436735285,0.313249441,0.313884175,-0.199413012,0.288005511,0.647401762,-1.130809625,-1.042946132,-0.190955445,-0.959418491,-0.113016562,-1.598313375,0.028561309,-0.019689962,0.553097831,-0.007563782,-0.017759201,-0.033384352,0.159924017,-0.066029805,0.558945523,0.004804174,-0.442546465,0.004305973,-0.01476579,-0.009793506,0.848216238,0.745736612,0.067534008,-0.078211007,1.323880423,1.462412198,-0.014981572,1.913157508,-0.111542104,-0.145624801,0.180006317,2.692805484,0.304030091,4.818912166,-0.093336175,-0.033012965,1.028768545,-0.041947525,7,0
14372020,0.340906219,-0.480057726,0.554970071,-0.803946622,0.480174584,0.313249441,0.313884175,-0.199124784,0.305765752,0.631351759,-1.106337453,-1.087446842,-0.179455345,-1.449341625,-0.133882703,-1.598313375,0.028561309,0.004735984,0.510636959,0.015970308,0.004673045,-0.031137345,-0.002885465,0.022437418,0.606984093,0.0235821,-0.412044331,-0.001211212,-0.015806289,-0.009519975,-0.258445413,-0.273429171,0.024975794,-0.152791838,0.905299385,1.13805256,-0.017054553,1.87674193,-0.019303393,-0.034295754,0.068743099,2.669541368,0.396281222,4.818912166,0.05364572,0.100439091,0.494925239,-0.010063085,7,0
14382014,-1.079804943,-1.412395968,-2.143294278,-4.076227375,-2.391655176,-0.502134297,-0.505558187,-0.29291449,-0.454955582,-1.625251435,-3.154541551,-1.505039789,-0.261976879,-3.828887558,-0.197215638,-1.598313375,0.028561309,-0.067826874,-2.371192461,-0.073449249,-0.09493124,-0.057772047,0.095936325,-0.024345897,-1.938877275,-0.088022053,0.369588644,-0.007520183,0.020992734,-0.009418755,-0.331522552,-0.356310099,-35.44053591,1.335569012,3.745759999,3.953043716,-0.02337644,-1.391803372,-1.749597538,-1.762411205,1.693875792,2.91563236,-1.726119046,-0.210824248,-0.385017475,-0.419035132,2.062557674,-0.108730074,8,0
14382015,-0.905427006,-1.451751515,-2.124871393,-4.129039542,-2.397432424,-0.502134297,-0.505558187,-0.29291449,-0.450315709,-1.605982809,-2.854241653,-1.466749033,-0.26030319,-3.760376441,-0.199671446,-1.598313375,0.028561309,-0.06613437,-2.371192461,-0.071485978,-0.092953118,-0.062367733,0.087701659,-0.024345897,-1.938877275,-0.091986225,-0.442546465,-0.007520183,-0.00810988,-0.009418755,-0.194336912,-0.27988478,-0.074472209,0.867007305,3.760629432,4.229045056,-0.02337644,-1.391803372,-1.774696489,-1.779611502,1.708696445,1.233529196,-1.726119046,-0.210824248,-0.364959302,-0.394948909,2.062557674,-0.108730074,8,0
14382016,-0.888937407,-1.459320377,-2.137432048,-4.158842208,-2.398396447,-0.502134297,-0.505558187,-0.29291449,-0.453287133,-1.618277852,-5.167186883,-1.605218571,-0.263991641,-3.872589779,-0.200125312,-1.598313375,0.028561309,-0.070788915,-2.371192461,-0.077614073,-0.099275296,-0.0740525,0.095512668,-0.024345897,-1.938877275,-0.092413383,-0.738733718,-0.007520183,-0.029350564,-0.009418755,-0.51802592,-0.457356811,0.707884437,-0.144560844,3.773270159,4.287836506,-0.02337644,-1.391803372,-1.764164651,-1.772489369,1.702564133,1.269937321,-1.726119046,-0.210824248,-0.40978635,-0.45416074,-0.233827799,-0.108730074,8,0
14382017,-0.936209897,-1.4677079,-2.147808722,-4.247507038,-2.400994439,-0.502134297,-0.505558187,-0.29291449,-0.455640764,-1.628130078,-5.278306694,-1.607236565,-0.263994023,-3.875332663,-0.200608879,-1.598313375,0.028561309,-0.070784774,-2.371192461,-0.076955441,-0.098579401,-0.078708732,0.095517059,-0.024345897,-1.938877275,-0.091218722,-0.028044568,-0.007520183,-0.018429978,-0.009418755,-0.494319259,-0.444767386,0.587421392,-0.338506433,3.813885462,4.369892887,-0.02337644,-1.391803372,-1.75859112,-1.768337909,1.698986708,1.258587024,-1.726119046,-0.210824248,-0.40950744,-0.44929106,-0.233827799,-0.108730074,8,0
14382018,-0.852864802,-1.487118684,-2.169664503,-4.319678935,-2.402839605,-0.502134297,-0.505558187,-0.29291449,-0.451364024,-1.649504627,-5.542944364,-1.610361079,-0.263997333,-3.841431149,-0.201750057,-1.598313375,0.028561309,-0.070875219,-2.371192461,-0.079824068,-0.101612808,-0.07630038,0.107031054,-0.024345897,-1.938877275,-0.093380723,0.778875729,-0.007520183,-0.018429978,-0.009418755,-0.60311214,-0.502238861,0.699429187,-0.255825659,3.842243792,4.570219525,-0.02337644,-1.391803372,-1.739998539,-1.756489114,1.68876451,1.254936459,-1.726119046,-0.210824248,-0.410344373,-0.469666632,-0.233827799,-0.108730074,8,0
14382019,-3.049653861,-1.505166666,-2.190117365,-4.608106533,-2.408309478,-0.502134297,-0.505558187,-0.29291449,-0.455809007,-1.668855276,-5.657536204,-1.611770606,-0.263997333,-3.838777565,-0.202752632,-1.598313375,0.028561309,-0.070882126,-2.371192461,-0.07919965,-0.100952046,-0.078174036,0.056633202,-0.024345897,-1.938877275,-0.073877034,1.709439686,-0.007520183,-0.018429978,-0.009418755,-0.583040316,-0.4919807,0.088411728,-0.32460862,3.960854171,2.639785457,-0.02337644,-1.391803372,-1.728460688,-1.748205862,1.681608101,1.253026119,-1.726119046,-0.210824248,-0.410344373,-0.465343149,-0.233827799,-0.108730074,8,0
14382020,-1.321413085,-0.412242227,-1.000482682,-0.161693963,-0.367145415,-0.502134297,-0.505558187,-0.333587483,-0.412444482,-1.587218596,-2.134464439,-1.313588581,-0.251300038,-3.033740303,-0.198283845,-1.598313375,0.028561309,-0.058342253,-2.152082878,-0.063699197,-0.085132377,-0.613167317,0.210418322,0.460388776,0.136287979,-0.018102812,0.748962407,-0.007520183,-0.008615891,0.432726025,0.041071743,0.130378634,-0.226244176,-11.84154739,-0.386160661,-2.34509863,-0.023372911,1.739244418,1.220594227,1.340218963,-1.370785716,1.315495709,1.622207088,-0.210824248,-0.27172716,-0.302204238,2.062557674,-0.108730074,8,0
14382021,-1.30625544,0.061038993,-0.066906085,0.131970399,0.380083918,-1.012795683,-1.020568304,-0.157522391,-0.212373781,-0.943474742,-3.159053728,-1.468898503,-0.2625665,-3.112770595,-0.130461039,-1.598313375,0.028561309,-0.071351064,-0.521144304,-0.067561045,-0.088018268,-0.452732804,-0.277030206,1.186812333,0.618960422,0.099818756,0.446209111,-0.020150964,-0.026651348,-0.009683066,-0.303199666,-0.18517981,-0.225515641,-2.032622641,-0.208743642,-2.47073824,-0.016819086,2.177710598,1.761936909,1.77943128,-1.859079456,2.060228543,2.096073678,-0.210824248,-0.425504812,-0.313356453,2.062557674,-0.108730074,8,0
14392014,0.53636383,-0.629037301,-0.846141218,-2.859314198,-1.781702638,-0.646620152,-0.651144023,-0.348163772,-0.064913867,-0.389352533,-1.318840836,-0.867486648,-0.260701846,-2.471311957,-0.11639334,-1.598313375,0.028561309,-0.073117731,-1.498469438,-0.074304867,-0.095755982,-0.079775339,0.099776184,-0.036695524,-1.938877275,-0.208950126,-0.960478236,-0.006336945,-0.008818553,-0.009767423,-0.394755024,-0.390852962,-0.157781705,-0.388871068,3.303382323,3.993321385,-0.014308225,-1.241198968,-2.174091274,-2.010977535,1.904148037,1.464479331,-1.726119046,-0.210824248,-0.432577792,-0.429065252,-4.079921327,7.048916274,6,0
14392015,0.514220967,-0.658529309,-0.866143596,-2.885125357,-1.78513616,-0.646620152,-0.651144023,-0.348163772,-0.071232037,-0.409891019,-1.416879611,-0.913264379,-0.260684263,-2.483207179,-0.121007645,-1.598313375,0.028561309,-0.072961432,-1.545781786,-0.074422815,-0.095882254,-0.075763627,0.098352116,-0.036963164,-1.938877275,-0.204640732,-1.079643575,-0.007914629,-0.041219641,-0.009998232,-0.394755024,-0.391378375,-0.160650134,-0.354955705,3.307760836,3.990267583,-0.014477295,-1.241198968,-2.158576528,-2.003592117,1.898032096,1.459981052,-1.726119046,-0.210824248,-0.431160721,-0.430607633,-4.46174777,8.281050782,6,0
14392016,0.51960296,-0.654772289,-0.872994773,-2.72583235,-1.764094969,-0.646620152,-0.651144023,-0.348163772,-0.074094869,-0.419346074,-1.415287143,-0.911924936,-0.260851724,-2.39357785,-0.120894854,-1.598313375,0.028561309,-0.074243291,-1.544001503,-0.067464801,-0.088882843,-0.076730702,0.11661732,-0.036949635,-1.938877275,-0.205655729,-0.70377335,-0.007914629,-0.037933093,0.005920077,-0.264218515,-0.322080068,-0.162886983,-0.36543237,3.188957406,3.772944922,-0.023192909,-1.241198968,-2.124264836,-1.985785324,1.883249829,1.485558374,-1.726119046,-0.210824248,-0.442529479,-0.337546434,-1.282400697,0.253874818,6,0
14392017,0.49582823,-0.688169873,-0.900037804,-3.005298523,-1.795431731,-0.646620152,-0.651144023,-0.348163772,-0.081479208,-0.444178655,-1.594316502,-0.989561832,-0.261085995,-2.517499511,-0.12526358,-1.598313375,0.028561309,-0.073302927,-1.530176759,-0.077535562,-0.099127524,-0.076345763,0.098346123,-0.036976151,-1.938877275,-0.201514907,-0.003384343,-0.006336945,-0.008818553,-0.021674862,-0.43349531,-0.410986487,-0.159765808,-0.36543237,3.379014422,4.14699074,-0.024005627,-1.205425585,-2.138252908,-1.993146652,1.889366985,1.478208706,-1.726119046,-0.210824248,-0.434279847,-0.456120068,-0.233827799,-0.108730074,6,0
