costat,curcd,datafmt,indfmt,consol,gvkey,datadate,cik,sic,fyear,act,at,che,dlc,dltt,invt,lct,lt,rect,seq,cogs,dp,ebit,ni,oibdp,sale,txt,xint,xsga,oancf,csho,prcc_f
A,CAD,STD,INDL,C,018941,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,36.4000,50.005000000000
A,CAD,STD,INDL,C,018941,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,77.3000,50.030000000000
A,CAD,STD,INDL,C,018941,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,78.1000,50.010000000000
A,CAD,STD,INDL,C,018941,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,61.4500,50.010000000000
A,USD,STD,FS,C,018946,2019-12-31,0001094738,6020,2019,,265.4820,,0.5330,1.1390,,,243.3090,,22.1730,,0.3510,,,,,0.3040,1.6610,,,,2.850100000000
A,USD,STD,INDL,C,018946,2019-12-31,0001094738,6020,2019,,265.4820,22.7610,0.5330,1.1390,0.0000,,243.3090,179.6340,22.1730,1.4720,0.3510,4.3220,1.0060,4.6730,12.5950,0.3040,,6.4500,1.5980,2.0310,2.850100000000
A,USD,STD,FS,C,018946,2020-12-31,0001094738,6020,2020,,309.0660,,0.0000,1.3520,,,285.6030,,23.4630,,0.4210,,,,,0.2940,0.9580,,,,3.900000000000
A,USD,STD,INDL,C,018946,2020-12-31,0001094738,6020,2020,,309.0660,48.1660,0.0000,1.3520,0.0000,,285.6030,184.8510,23.4630,1.6580,0.4210,4.4650,1.0500,4.8860,13.3400,0.2940,,6.7960,11.0230,1.9400,3.900000000000
A,USD,STD,FS,C,018946,2021-12-31,0001094738,6020,2021,,365.0630,,0.0000,1.1150,,,322.1610,,42.9020,,0.4410,,,,,0.8260,0.3320,,,,7.150000000000
A,USD,STD,INDL,C,018946,2021-12-31,0001094738,6020,2021,,365.0630,44.4990,0.0000,1.1150,0.0000,,322.1610,229.6360,42.9020,-0.0410,0.4410,7.1040,2.7830,7.5450,15.7940,0.8260,,8.2900,4.5770,1.9800,7.150000000000
A,USD,STD,FS,C,018946,2022-12-31,0001094738,6020,2022,,450.9970,,0.0000,1.5550,,,332.9390,,118.0580,,0.4010,,,,,1.2220,0.3590,,,,21.200000000000
A,USD,STD,INDL,C,018946,2022-12-31,0001094738,6020,2022,,450.9970,93.1680,0.0000,1.5550,0.0000,,332.9390,244.0460,118.0580,1.0580,0.4010,10.5670,4.5120,10.9680,20.4840,1.2220,,8.4580,6.3000,1.9800,21.200000000000
A,USD,STD,FS,C,018946,2023-12-31,0001094738,6020,2023,,453.2580,,0.0000,1.3230,,,328.0560,,125.2020,,0.3380,,,,,1.5970,1.6560,,,,15.500000000000
A,USD,STD,INDL,C,018946,2023-12-31,0001094738,6020,2023,,453.2580,49.1420,0.0000,1.3230,0.0000,,328.0560,265.0950,125.2020,2.9250,0.3380,13.2490,5.6950,13.5870,26.6510,1.5970,,10.1390,7.9820,1.9820,15.500000000000
A,USD,STD,FS,C,018946,2024-12-31,0001094738,6020,2024,,525.0060,,0.0000,1.1560,,,396.9330,,128.0730,,0.3250,,,,,1.2000,5.1650,,,,19.490000000000
A,USD,STD,INDL,C,018946,2024-12-31,0001094738,6020,2024,,525.0060,39.3310,0.0000,1.1560,0.0990,,396.9330,280.1250,128.0730,5.7630,0.3250,12.1930,4.7700,12.5180,29.3280,1.2000,,11.0470,2.6770,1.9830,19.490000000000
A,USD,STD,INDL,C,018947,2019-12-31,0001384101,2835,2019,187.6870,275.2120,159.3170,1.4070,12.2000,6.8060,17.4690,35.7570,19.3290,239.4550,35.5030,4.1170,-13.6270,-12.5990,-9.5100,120.3680,0.0000,0.6770,94.3750,-3.2320,49.6250,27.920000000000
A,USD,STD,INDL,C,018947,2020-12-31,0001384101,2835,2020,375.6790,457.1630,349.3640,1.5890,10.7270,4.6570,16.7810,35.9310,18.4610,421.2320,39.2930,7.9440,-31.7950,-34.9090,-23.8510,117.4830,0.0000,0.2290,102.0410,-9.7110,58.2010,48.940000000000
A,USD,STD,INDL,C,018947,2021-12-31,0001384101,2835,2021,243.1020,1187.8250,173.1970,4.7570,14.0960,11.2250,64.1510,91.3110,41.4610,1096.5140,72.6500,19.5930,-29.3930,-75.5630,-9.8000,219.5140,-6.0860,0.2410,156.6640,-31.6210,71.1230,41.200000000000
A,USD,STD,INDL,C,018947,2022-12-31,0001384101,2835,2022,248.6360,1156.4220,178.8520,4.0700,10.6480,14.2940,62.6140,81.2220,48.8210,1075.2000,99.2350,25.9280,-29.3080,-36.5600,-3.3800,296.5360,0.1330,0.1980,200.6810,7.5350,71.9590,23.730000000000
A,USD,STD,INDL,C,018947,2023-12-31,0001384101,2835,2023,285.6210,1114.9060,216.4540,5.1050,7.5250,16.1280,61.2410,70.8040,45.0780,1044.1020,110.5420,27.1880,-16.8740,-74.4040,10.3140,361.0510,-2.2080,0.0150,240.1950,44.2220,73.2650,27.510000000000
A,USD,STD,INDL,C,018947,2024-12-31,0001384101,2835,2024,372.2670,1300.0350,289.4410,7.5000,43.2370,21.7500,78.6330,124.0690,50.8250,1175.9660,132.8040,23.4590,33.0040,24.1380,56.4630,445.7640,1.6060,0.0020,256.4970,75.0960,77.7730,39.600000000000
A,USD,STD,FS,C,018948,2019-12-31,0001518715,6020,2019,,17207.2380,,24.6210,89.0780,,,14909.2780,,2297.9600,,24.5230,,,,,20.5930,37.6100,,,,31700.000000000000
A,USD,STD,INDL,C,018948,2019-12-31,0001518715,6020,2019,,17207.2380,1045.4470,24.6210,89.0780,4.6570,,14909.2780,10127.3160,2297.9600,72.9340,24.5230,166.9120,57.7260,191.4350,467.4750,20.5930,,203.1060,502.4670,0.0642,31700.000000000000
A,USD,STD,FS,C,018948,2020-12-31,0001518715,6020,2020,,19142.9080,,3.3100,77.8830,,,16675.7470,,2467.1610,,45.3010,,,,,8.5630,36.1200,,,,21250.000000000000
A,USD,STD,INDL,C,018948,2020-12-31,0001518715,6020,2020,,19142.9080,1171.7670,3.3100,77.8830,14.8330,,16675.7470,10994.0160,2467.1610,150.8640,45.3010,186.6130,93.4640,231.9140,683.5930,8.5630,,300.8150,212.4740,0.0642,21250.000000000000
A,USD,STD,FS,C,018948,2021-12-31,0001518715,6020,2021,,19422.8600,,0.0000,62.9320,,,17035.0830,,2387.7770,,38.2080,,,,,79.9350,10.9160,,,,28000.000000000000
A,USD,STD,INDL,C,018948,2021-12-31,0001518715,6020,2021,,19422.8600,1001.2980,0.0000,62.9320,0.9390,,17035.0830,10869.9410,2387.7770,32.1370,38.2080,348.8060,206.0110,387.0140,702.9930,79.9350,,283.8420,295.2560,0.0642,28000.000000000000
A,USD,STD,FS,C,018948,2022-12-31,0001518715,6020,2022,,18135.6920,,260.0000,71.0180,,,16004.4120,,2131.2800,,31.6630,,,,,85.5520,19.8380,,,,24000.000000000000
A,USD,STD,INDL,C,018948,2022-12-31,0001518715,6020,2022,,18135.6920,331.6270,260.0000,71.0180,0.1140,,16004.4120,11916.1940,2131.2800,45.2700,31.6630,375.2300,216.5820,406.8930,714.8050,85.5520,,262.6420,318.1820,0.0642,24000.000000000000
A,USD,STD,FS,C,018948,2023-12-31,0001518715,6020,2023,,17501.7950,,774.9650,57.7360,,,15266.1900,,2235.6050,,27.9910,,,,,76.0270,155.7470,,,,24000.000000000000
A,USD,STD,INDL,C,018948,2023-12-31,0001518715,6020,2023,,17501.7950,1457.5690,774.9650,57.7360,17.4510,,15266.1900,10643.9770,2235.6050,156.4970,27.9910,349.1150,201.9140,377.1060,793.1850,76.0270,,259.5820,266.0010,0.0642,24000.000000000000
A,USD,STD,FS,C,018948,2024-12-31,0001518715,6020,2024,,16490.1120,,0.0000,56.0940,,,14188.2440,,2301.8680,,22.8240,,,,,6.6980,216.5490,,,,26500.000000000000
A,USD,STD,INDL,C,018948,2024-12-31,0001518715,6020,2024,,16490.1120,999.7120,0.0000,56.0940,16.1430,,14188.2440,9554.9390,2301.8680,215.0420,22.8240,111.8330,28.9990,134.6570,596.5980,6.6980,,246.8990,292.2640,0.0642,26500.000000000000
I,USD,STD,INDL,C,018949,2019-03-31,0001355559,2833,2018,0.0450,0.0450,0.0450,0.0250,0.0000,0.0000,0.0930,0.0930,0.0000,-0.0480,0.0000,0.0000,-0.0180,-0.0210,-0.0180,0.0000,0.0000,0.0030,0.0180,0.0450,565.8650,0.004635000000
I,USD,STD,INDL,C,018949,2020-03-31,0001355559,2833,2019,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.1140,0.1140,0.0000,-0.1140,0.0000,0.0000,-0.0630,-0.0650,-0.0630,0.0000,0.0000,0.0020,0.0630,0.0240,6.2880,0.540000000000
I,USD,STD,INDL,C,018951,2019-12-31,,6726,2019,,,,,,,,,,,,,,,,,,,,,1.3500,31.952200000000
I,USD,STD,INDL,C,018951,2020-12-31,,6726,2020,,,,,,,,,,,,,,,,,,,,,0.9500,31.060000000000
I,USD,STD,INDL,C,018951,2021-12-31,,6726,2021,,,,,,,,,,,,,,,,,,,,,0.8500,35.850000000000
I,USD,STD,INDL,C,018951,2022-12-31,,6726,2022,,,,,,,,,,,,,,,,,,,,,0.7000,31.380000000000
A,USD,STD,INDL,C,018952,2019-12-31,0001575311,6798,2019,,2826.9720,58.9880,765.0000,1434.9800,0.0000,,2293.5310,156.3690,123.8810,268.3280,,47.4370,-96.0870,,315.7650,0.0000,98.8750,,39.7850,0.0010,20.350000000000
A,USD,STD,INDL,C,018952,2020-12-31,0001575311,6798,2020,,2816.4560,83.4830,450.0000,1789.6400,0.0000,,2343.3860,144.4860,-76.9720,265.1590,,19.8640,-208.0280,,285.0230,0.0000,82.8080,,52.9490,0.0010,14.380000000000
A,USD,STD,INDL,C,018952,2021-12-31,0001575311,6798,2021,,2722.4780,88.2230,0.0000,2255.9210,0.0000,,2339.7700,135.6870,-196.9810,258.3670,,26.2270,-121.0090,,284.5940,0.0000,75.1640,,61.6520,0.0010,13.200000000000
A,USD,STD,INDL,C,018952,2022-12-31,0001575311,6798,2022,,2544.1690,58.7290,1593.9470,685.6260,0.0000,,2359.0600,142.2700,-478.7750,383.4260,,-86.2960,-282.7940,,297.1300,0.0000,101.8010,,39.8270,0.0010,3.700000000000
A,USD,STD,INDL,C,018958,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,38.3000,51.040000000000
A,USD,STD,INDL,C,018958,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,40.2500,52.220000000000
A,USD,STD,INDL,C,018958,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,48.7500,51.050000000000
A,USD,STD,INDL,C,018958,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,63.5500,47.860000000000
A,USD,STD,INDL,C,018958,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,45.1000,49.200000000000
A,USD,STD,INDL,C,018958,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,43.0000,49.740000000000
A,USD,STD,INDL,C,018959,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,77.0000,46.430000000000
A,USD,STD,INDL,C,018959,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,127.3000,45.440000000000
A,USD,STD,INDL,C,018959,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,121.2000,45.300000000000
A,USD,STD,INDL,C,018959,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,173.9000,40.890000000000
A,USD,STD,INDL,C,018959,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,123.7000,42.220000000000
A,USD,STD,INDL,C,018959,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,145.7000,42.610000000000
A,USD,STD,INDL,C,018965,2019-12-31,0001603291,4923,2019,858.0000,18784.0000,39.0000,1110.0000,4855.0000,122.0000,1452.0000,8555.0000,561.0000,8844.0000,857.0000,367.0000,945.0000,721.0000,1312.0000,2169.0000,101.0000,342.0000,,1066.0000,,
A,USD,STD,INDL,C,018965,2020-12-31,0001603291,4923,2020,656.0000,12621.0000,48.0000,509.0000,3960.0000,119.0000,814.0000,5626.0000,367.0000,2904.0000,1306.0000,366.0000,418.0000,109.0000,784.0000,2090.0000,-24.0000,333.0000,,1274.0000,,
A,USD,STD,INDL,C,018965,2021-12-31,0001603291,4923,2021,621.0000,12648.0000,39.0000,0.0000,3906.0000,122.0000,365.0000,5154.0000,246.0000,3458.0000,676.0000,328.0000,866.0000,262.0000,1194.0000,1870.0000,117.0000,151.0000,,1092.0000,,
A,USD,STD,INDL,C,018965,2022-12-31,0001603291,4923,2022,1303.0000,13164.0000,95.0000,649.0000,3243.0000,127.0000,1113.0000,5276.0000,768.0000,3941.0000,639.0000,321.0000,1046.0000,426.0000,1367.0000,2006.0000,167.0000,147.0000,,1349.0000,,
A,USD,STD,INDL,C,018965,2023-12-31,0001603291,4923,2023,670.0000,12700.0000,93.0000,1450.0000,2204.0000,142.0000,1818.0000,5172.0000,220.0000,6233.0000,762.0000,322.0000,975.0000,474.0000,1297.0000,2059.0000,110.0000,146.0000,,1198.0000,,
A,USD,STD,INDL,C,018965,2024-12-31,0001603291,4923,2024,607.0000,12577.0000,61.0000,0.0000,3231.0000,143.0000,547.0000,5042.0000,222.0000,6265.0000,713.0000,336.0000,962.0000,591.0000,1298.0000,2011.0000,200.0000,141.0000,,1265.0000,,
A,USD,STD,FS,C,018974,2022-12-31,0001586454,6020,2022,,815.1720,,0.0000,7.4830,,,748.1190,,67.0530,,0.6830,,,,,3.0560,2.7790,,,,24.800000000000
A,USD,STD,INDL,C,018974,2022-12-31,0001586454,6020,2022,,815.1720,39.7880,0.0000,7.4830,7.0580,,748.1190,588.7150,67.0530,3.6690,0.6830,17.0740,9.6810,17.7570,32.6740,3.0560,,11.2480,17.5970,3.1640,24.800000000000
A,USD,STD,FS,C,018974,2023-12-31,0001586454,6020,2023,,854.5280,,10.0000,8.0130,,,774.5520,,79.9760,,0.7240,,,,,2.7400,10.5780,,,,23.550000000000
A,USD,STD,INDL,C,018974,2023-12-31,0001586454,6020,2023,,854.5280,28.4160,10.0000,8.0130,5.2880,,774.5520,646.1270,79.9760,12.0280,0.7240,16.2500,8.7080,16.9740,41.8210,2.7400,,12.8190,10.5410,3.2600,23.550000000000
A,USD,STD,FS,C,018974,2024-12-31,0001586454,6020,2024,,923.8160,,5.0000,2.7990,,,834.7610,,89.0550,,0.6950,,,,,2.6820,17.9920,,,,30.700000000000
A,USD,STD,INDL,C,018974,2024-12-31,0001586454,6020,2024,,923.8160,78.1520,5.0000,2.7990,6.4910,,834.7610,696.1510,89.0550,19.1050,0.6950,16.9390,8.4910,17.6340,50.3570,2.6820,,13.6180,7.6070,3.2880,30.700000000000
A,USD,STD,INDL,C,018977,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,30.3500,42.000000000000
A,USD,STD,INDL,C,018977,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,27.4000,60.890000000000
A,USD,STD,INDL,C,018977,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,27.9500,70.110000000000
A,USD,STD,INDL,C,018977,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,24.7000,46.330000000000
A,USD,STD,INDL,C,018977,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,24.3250,57.300000000000
A,USD,STD,INDL,C,018977,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,18.3500,56.260000000000
A,USD,STD,INDL,C,018978,2019-12-31,0001399520,5812,2019,27.1410,206.5850,12.3440,5.1460,143.5040,3.0580,28.1330,172.6730,10.6920,34.3140,95.8880,5.4040,6.7790,20.8310,12.1830,120.6810,-11.1540,1.9540,12.6100,8.3600,28.6040,3.640000000000
A,USD,STD,INDL,C,018978,2020-12-31,0001399520,5812,2020,34.3760,215.5690,24.3850,15.4620,151.8900,2.4900,40.7470,193.5900,6.1530,23.1790,121.0660,10.1140,-6.6520,-12.8250,3.4620,141.9430,-5.4000,5.3290,17.4150,0.4310,29.0830,3.700000000000
A,USD,STD,INDL,C,018978,2021-12-31,0001399520,5812,2021,42.9270,229.8350,23.6140,5.8960,126.7480,3.9150,42.2640,169.3100,11.7320,61.4340,211.9970,10.7900,26.3540,31.3480,37.1440,277.1780,1.5860,3.7800,28.0370,30.9660,32.1260,12.610000000000
A,USD,STD,INDL,C,018978,2022-12-31,0001399520,5812,2022,78.5360,291.0240,55.1210,8.0130,176.5450,5.7280,45.6710,222.4340,15.5960,69.7140,250.0540,12.1340,19.5930,13.5340,31.7270,316.6380,0.8740,2.1130,34.8570,25.2510,31.7350,6.300000000000
A,USD,STD,INDL,C,018978,2023-12-31,0001399520,5812,2023,46.6800,317.2450,21.0470,8.6190,191.5490,6.1840,58.1620,249.8850,17.6400,69.1760,266.9770,15.6640,9.5010,4.7180,25.1650,332.7690,-1.7600,8.6280,40.6270,30.7810,31.2840,6.120000000000
A,USD,STD,INDL,C,018978,2024-12-31,0001399520,5812,2024,69.3260,959.3530,28.0750,21.3120,620.6490,11.3180,131.0950,756.7480,23.1470,205.2500,550.5920,34.0960,33.2520,-15.8240,67.3480,673.3440,-7.8340,33.5090,55.4040,44.1880,31.0380,2.900000000000
I,USD,STD,INDL,C,018982,2019-12-31,0001586105,2834,2019,51.6280,230.3870,11.9650,9.1620,97.8010,9.0490,75.7710,187.9960,26.5120,42.3910,40.3210,13.7800,-36.0500,60.6000,-22.2700,81.3020,0.0000,13.3010,63.2510,-10.1420,9.4380,2.500000000000
I,USD,STD,INDL,C,018983,2019-12-31,0001586049,2835,2019,215.8810,235.2520,181.2700,0.9840,7.7420,11.0960,13.8190,21.5610,18.3290,213.6910,17.5350,1.7530,-5.0130,-1.8090,-3.2600,73.7100,-2.4170,,59.4350,-7.1630,26.4200,16.600000000000
I,CAD,STD,INDL,C,018987,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,2.6450,14.720000000000
I,CAD,STD,INDL,C,018987,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,2.8950,12.040000000000
I,CAD,STD,INDL,C,018987,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,2.1950,18.480000000000
I,CAD,STD,INDL,C,018987,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,1.6950,17.200000000000
I,CAD,STD,INDL,C,018987,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,1.3450,19.350000000000
I,CAD,STD,INDL,C,018988,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,2.0650,14.670000000000
I,CAD,STD,INDL,C,018988,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,1.6650,16.050000000000
I,CAD,STD,INDL,C,018988,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,1.9650,21.490000000000
I,CAD,STD,INDL,C,018988,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,1.2150,17.880000000000
I,CAD,STD,INDL,C,018988,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,0.8650,21.200000000000
A,USD,STD,INDL,C,018998,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,8.7030,18.920000000000
A,USD,STD,INDL,C,018998,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,12.3530,19.330000000000
A,USD,STD,INDL,C,018998,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,86.0030,23.060000000000
A,USD,STD,INDL,C,018998,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,138.2030,24.490000000000
A,USD,STD,INDL,C,018998,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,107.7530,22.440000000000
A,USD,STD,INDL,C,018998,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,92.5030,23.930000000000
A,USD,STD,INDL,C,019000,2019-12-31,0001578732,6531,2019,410.1670,709.0340,383.4220,24.3260,63.1550,0.0000,101.8050,214.1270,12.9490,494.9070,498.8780,8.0170,96.6250,76.9300,104.6420,806.4280,30.5820,1.3880,202.9080,25.2870,39.1530,37.250000000000
A,USD,STD,INDL,C,019000,2020-12-31,0001578732,6531,2020,429.0780,779.1220,401.4100,19.1900,59.4080,0.0000,120.3170,232.2860,12.9890,546.8360,447.8790,10.8990,55.0150,42.8380,65.9140,716.9060,16.5260,0.9000,203.1130,38.0880,39.4020,37.230000000000
A,USD,STD,FS,C,019000,2021-12-31,0001578732,6531,2021,608.1310,1045.1980,,18.9730,58.3340,0.0000,225.6300,348.8940,,696.3040,,11.6250,,,,,50.8330,0.5800,,,,51.460000000000
A,USD,STD,INDL,C,019000,2021-12-31,0001578732,6531,2021,608.1310,1045.1980,566.0080,18.9730,58.3340,0.0000,225.6300,348.8940,23.6730,696.3040,840.2090,11.7210,184.6970,142.4700,196.4180,1296.4400,50.8330,0.5800,259.8130,255.9030,39.6920,51.460000000000
A,USD,STD,FS,C,019000,2022-12-31,0001578732,6531,2022,527.1400,1003.7080,,16.9840,65.1090,0.0000,152.0150,290.1990,,713.5090,,13.4750,,,,,37.8040,0.7080,,,,34.450000000000
A,USD,STD,INDL,C,019000,2022-12-31,0001578732,6531,2022,527.1400,1003.7080,489.3070,16.9840,65.1090,0.0000,152.0150,290.1990,21.9120,713.5090,850.8940,13.4060,137.5400,104.2250,150.9460,1301.7100,37.8040,0.7080,299.8700,13.6290,39.2560,34.450000000000
A,USD,STD,FS,C,019000,2023-12-31,0001578732,6531,2023,393.6940,878.4110,,18.3360,69.4070,0.0000,105.2690,233.1370,,645.2740,,13.6000,,,,,-6.3660,0.8880,,,,43.680000000000
A,USD,STD,INDL,C,019000,2023-12-31,0001578732,6531,2023,393.6940,878.4110,349.1340,18.3360,69.4070,0.0000,105.2690,233.1370,30.8060,645.2740,406.6450,13.6270,-59.3840,-34.0350,-45.7570,645.9270,-6.3660,0.8880,285.0390,-72.4300,38.4120,43.680000000000
A,USD,STD,FS,C,019000,2024-12-31,0001578732,6531,2024,410.3190,869.8000,,18.5220,65.7010,0.0000,133.0170,238.9820,,630.8180,,16.6000,,,,,-0.6660,0.8120,,,,38.260000000000
A,USD,STD,INDL,C,019000,2024-12-31,0001578732,6531,2024,410.3190,869.8000,349.4590,18.5220,65.7010,0.0000,133.0170,238.9820,45.6910,630.8180,431.4710,16.5890,-32.8660,-12.3620,-16.2770,696.0600,-0.6660,0.8120,280.8660,21.7140,38.8570,38.260000000000
A,USD,STD,INDL,C,019001,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,16.3500,48.250000000000
A,USD,STD,INDL,C,019001,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,18.0000,71.500000000000
A,USD,STD,INDL,C,019001,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,22.7500,88.280000000000
A,USD,STD,INDL,C,019001,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,16.4000,56.680000000000
A,USD,STD,INDL,C,019001,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,17.6500,78.940000000000
A,USD,STD,INDL,C,019001,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,20.8500,97.460000000000
A,USD,STD,INDL,C,019003,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,15.3000,37.690000000000
A,USD,STD,INDL,C,019003,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,22.3500,40.680000000000
A,USD,STD,INDL,C,019003,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,19.5500,46.670000000000
A,USD,STD,INDL,C,019003,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,24.8500,44.810000000000
A,USD,STD,INDL,C,019003,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,23.8000,44.630000000000
A,USD,STD,INDL,C,019003,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,24.5500,49.430000000000
A,USD,STD,INDL,C,019004,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,26.2500,16.010000000000
A,USD,STD,INDL,C,019004,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,58.0000,10.150000000000
A,USD,STD,INDL,C,019004,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,65.9500,15.180000000000
A,USD,STD,INDL,C,019004,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,68.6500,23.840000000000
A,USD,STD,INDL,C,019004,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,63.8500,23.040000000000
A,USD,STD,INDL,C,019004,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,61.8500,23.840000000000
A,USD,STD,INDL,C,019005,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,24.4000,44.420000000000
A,USD,STD,INDL,C,019005,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,20.9500,42.220000000000
A,USD,STD,INDL,C,019005,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,33.7500,55.920000000000
A,USD,STD,INDL,C,019005,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,31.5500,47.940000000000
A,USD,STD,INDL,C,019005,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,28.1000,53.550000000000
A,USD,STD,INDL,C,019005,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,30.1500,68.680000000000
A,USD,STD,INDL,C,019006,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,33.9000,49.740000000000
A,USD,STD,INDL,C,019006,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,42.5500,57.750000000000
A,USD,STD,INDL,C,019006,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,44.1500,68.660000000000
A,USD,STD,INDL,C,019006,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,49.3500,63.980000000000
A,USD,STD,INDL,C,019006,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,46.9000,64.690000000000
A,USD,STD,INDL,C,019006,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,40.0500,65.350000000000
A,USD,STD,INDL,C,019007,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,11.0000,42.040000000000
A,USD,STD,INDL,C,019007,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,12.0000,47.010000000000
A,USD,STD,INDL,C,019007,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,16.4500,56.200000000000
A,USD,STD,INDL,C,019007,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,13.7500,50.710000000000
A,USD,STD,INDL,C,019007,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,14.4500,61.230000000000
A,USD,STD,INDL,C,019007,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,17.2000,70.310000000000
A,USD,STD,INDL,C,019008,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,43.4500,72.480000000000
A,USD,STD,INDL,C,019008,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,50.3000,104.510000000000
A,USD,STD,INDL,C,019008,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,53.2000,135.400000000000
A,USD,STD,INDL,C,019008,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,52.1500,94.510000000000
A,USD,STD,INDL,C,019008,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,57.7000,143.640000000000
