Date,Open,High,Low,Price
08/21/2018,95.74,95.75,95.08,95.26
08/20/2018,96.13,96.4,95.73,95.9
08/17/2018,96.61,96.66,96.09,96.1
08/16/2018,96.72,96.77,96.32,96.65
08/15/2018,96.66,96.98,96.65,96.7
08/14/2018,95.17,96.79,95.16,96.73
08/13/2018,95.19,96.52,95.16,96.39
08/10/2018,95.64,96.45,95.53,96.36
08/09/2018,95.1,95.62,95.03,95.5
08/08/2018,95.14,95.42,94.99,95.05
08/07/2018,95.34,95.37,94.99,95.22
08/06/2018,95.2,95.52,95.2,95.36
08/03/2018,95.18,95.37,94.98,95.14
08/02/2018,94.63,95.19,94.61,95.16
08/01/2018,94.56,94.71,94.49,94.62
07/31/2018,94.33,94.57,94.16,94.49
07/30/2018,94.66,94.76,94.26,94.32
07/27/2018,94.76,94.91,94.63,94.68
07/26/2018,94.16,94.8,94.08,94.75
07/25/2018,94.59,94.67,94.14,94.36
07/24/2018,94.67,94.86,94.4,94.61
07/23/2018,94.43,94.72,94.21,94.67
07/20/2018,95.13,95.28,94.36,94.45
07/19/2018,95.08,95.65,94.93,95.15
07/18/2018,95.03,95.41,94.96,95.08
07/17/2018,94.55,95.06,94.3,94.95
07/16/2018,94.69,94.77,94.41,94.51
07/13/2018,94.9,95.24,94.67,94.75
07/12/2018,94.7,94.94,94.64,94.81
07/11/2018,94.2,94.77,94.09,94.72
07/10/2018,94.06,94.48,94.02,94.15
07/09/2018,93.97,94.21,93.71,94.08
07/06/2018,94.36,94.49,93.92,94.04
07/05/2018,94.51,94.59,94.18,94.47
07/04/2018,94.52,94.71,94.4,94.67
07/03/2018,94.84,94.98,94.56,94.67
07/02/2018,94.63,95.14,94.53,95.04
06/29/2018,95.3,95.32,94.47,94.64
06/28/2018,95.27,95.53,95.09,95.39
06/27/2018,94.67,95.42,94.53,95.27
06/26/2018,94.29,94.77,94.17,94.66
06/25/2018,94.5,94.7,94.21,94.28
06/22/2018,94.86,94.88,94.43,94.52
06/21/2018,95.13,95.53,94.68,94.74
06/20/2018,94.97,95.3,94.92,95.06
06/19/2018,94.74,95.3,94.53,95.09
06/18/2018,94.79,95.05,94.7,94.8
06/15/2018,94.91,95.13,94.65,94.79
06/14/2018,93.5,94.93,93.19,94.77
06/13/2018,93.83,94.03,93.52,93.71
06/12/2018,93.67,93.91,93.47,93.8
06/11/2018,93.54,93.68,93.37,93.58
06/08/2018,93.44,93.82,93.39,93.55
06/07/2018,93.6,93.59,93.21,93.4
06/06/2018,93.88,93.89,93.42,93.66
06/05/2018,94.06,94.32,93.78,93.9
06/04/2018,94.16,94.2,93.66,94.02
06/01/2018,94.07,94.25,93.72,93.99
05/31/2018,94.07,94.25,93.72,93.99
05/30/2018,94.82,94.97,94.04,94.15
05/29/2018,94.41,95.03,94.28,94.83
05/28/2018,94.42,94.5,93.86,94.19
05/25/2018,93.8,94.3,93.75,94.19
05/24/2018,93.92,93.98,93.61,93.76
05/23/2018,93.55,94.19,93.51,94
05/22/2018,93.54,93.73,93.29,93.61
05/21/2018,93.67,94.06,93.51,93.68
05/18/2018,93.5,93.83,93.34,93.64
05/17/2018,93.26,93.57,93.12,93.47
05/16/2018,93.31,93.63,93.14,93.39
05/15/2018,92.65,93.46,92.61,93.22
05/14/2018,92.55,92.69,92.24,92.59
05/11/2018,92.69,92.84,92.37,92.54
05/10/2018,93.08,93.16,92.54,92.65
05/09/2018,93.07,93.42,92.84,93.04
05/08/2018,92.77,93.28,92.65,93.12
05/07/2018,92.57,92.97,92.45,92.75
05/04/2018,92.43,92.9,92.35,92.57
05/03/2018,92.72,92.76,92.35,92.41
05/02/2018,92.47,92.83,92.22,92.51
05/01/2018,91.81,92.57,91.8,92.45
04/30/2018,91.53,91.92,91.48,91.84
04/27/2018,91.58,91.99,91.49,91.54
04/26/2018,91.21,91.64,90.96,91.56
04/25/2018,90.78,91.26,90.75,91.17
04/24/2018,90.92,91.08,90.71,90.77
04/23/2018,90.26,90.99,90.32,90.95
04/20/2018,89.9,90.48,89.89,90.32
04/19/2018,89.62,89.95,89.5,89.94
04/18/2018,89.51,89.78,89.45,89.62
04/17/2018,89.41,89.67,89.23,89.52
04/16/2018,89.77,89.85,89.39,89.43
04/13/2018,89.76,89.88,89.66,89.8
04/12/2018,89.52,89.96,89.44,89.75
04/11/2018,89.58,89.67,89.36,89.57
04/10/2018,89.83,89.97,89.54,89.59
04/09/2018,90.07,90.27,89.82,89.84
04/06/2018,90.38,90.6,90.07,90.11
04/05/2018,90.09,90.59,90.07,90.46
04/04/2018,90.16,90.23,89.92,90.14
04/03/2018,90.02,90.28,89.85,90.2
04/02/2018,89.97,90.15,89.82,90.05
03/30/2018,90.07,90.18,89.9,90.15
03/29/2018,90.07,90.18,89.9,90.15
03/28/2018,89.32,90.15,89.25,90.06
03/27/2018,89.02,89.63,88.94,89.37
03/26/2018,89.47,89.52,88.98,89.03
03/23/2018,89.69,89.74,89.4,89.44
03/22/2018,89.65,89.96,89.4,89.86
03/21/2018,90.41,90.4,89.63,89.78
03/20/2018,89.88,90.45,89.85,90.37
03/19/2018,90.2,90.35,89.76,89.77
03/16/2018,90.14,90.38,89.89,90.23
03/15/2018,89.75,90.17,89.62,90.14
03/14/2018,89.7,89.89,89.56,89.7
03/13/2018,89.91,90.11,89.59,89.66
03/12/2018,90.11,90.19,89.84,89.9
03/09/2018,90.2,90.36,90,90.09
03/08/2018,89.59,90.23,89.44,90.18
03/07/2018,89.51,89.78,89.41,89.64
03/06/2018,89.96,90.06,89.43,89.62
03/05/2018,89.83,90.22,89.83,90.08
03/02/2018,90.25,90.29,89.88,89.94
03/01/2018,90.67,90.93,90.21,90.32
02/28/2018,90.41,90.7,90.31,90.61
02/27/2018,89.8,90.5,89.69,90.36
02/26/2018,89.88,90.05,89.5,89.85
02/23/2018,89.78,90.06,89.76,89.88
02/22/2018,90.16,90.24,89.64,89.74
02/21/2018,89.71,90.16,89.59,90
02/20/2018,89.24,89.8,89.22,89.72
02/19/2018,88.57,89.23,88.25,89.1
02/16/2018,88.57,89.23,88.25,89.1
02/15/2018,88.96,89,88.54,88.59
02/14/2018,89.69,90.12,88.94,89.12
02/13/2018,90.09,90.18,89.61,89.7
02/12/2018,90.33,90.43,90.07,90.21
02/09/2018,90.25,90.56,90.12,90.44
02/08/2018,90.27,90.57,90.01,90.23
02/07/2018,89.63,90.4,89.47,90.26
02/06/2018,89.66,90.03,89.37,89.59
02/05/2018,89.19,89.7,89.02,89.55
02/02/2018,88.64,89.43,88.59,89.2
02/01/2018,89.04,89.33,88.56,88.67
01/31/2018,89.1,89.3,88.78,89.13
01/30/2018,89.37,89.64,88.91,89.16
01/29/2018,89.02,89.62,89.01,89.31
01/26/2018,89.4,89.58,88.44,89.07
01/25/2018,89.32,90.11,89.16,89.39
01/24/2018,90,90.59,89.97,89.21
01/23/2018,90.39,90.7,90.35,90.12
01/22/2018,90.67,90.7,90.16,90.4
01/19/2018,90.5,90.98,90.41,90.57
01/18/2018,90.78,91,90.11,90.5
01/17/2018,90.44,90.82,90.34,90.54
01/16/2018,90.44,90.83,90.34,90.39
01/15/2018,90.89,90.94,90.28,90.97
01/12/2018,91.85,91.88,90.9,90.97
01/11/2018,92.33,92.55,91.79,91.85
01/10/2018,92.57,92.58,91.92,92.33
01/09/2018,92.34,92.64,92.21,92.53
01/08/2018,92.06,92.4,91.88,92.36
01/05/2018,91.87,92.1,91.78,91.95
01/04/2018,92.22,92.26,91.8,91.85
01/03/2018,91.82,92.26,91.81,92.16
01/02/2018,92.24,92.25,91.75,91.87
01/01/2018,92.67,92.67,92.08,92.12
12/29/2017,92.67,92.67,92.08,92.12
12/28/2017,93,93.02,92.57,92.6
12/27/2017,93.3,93.31,92.96,93.03
12/26/2017,93.25,93.4,93.2,93.26
12/25/2017,93.37,93.56,93.31,93.35
12/22/2017,93.37,93.56,93.31,93.35
12/21/2017,93.31,93.5,93.24,93.28
12/20/2017,93.5,93.54,93.16,93.31
12/19/2017,93.71,93.76,93.43,93.44
12/18/2017,93.98,94.03,93.38,93.7
12/15/2017,93.65,94,93.41,93.93
12/14/2017,93.41,93.76,93.28,93.49
12/13/2017,94.06,94.11,93.4,93.43
12/12/2017,93.91,94.22,93.76,94.1
12/11/2017,93.92,93.98,93.67,93.87
12/08/2017,93.79,94.09,93.77,93.9
12/07/2017,93.54,93.8,93.51,93.8
12/06/2017,93.31,93.65,93.17,93.61
12/05/2017,93.09,93.49,93.04,93.38
12/04/2017,93.22,93.36,93.07,93.19
12/01/2017,93.03,93.25,92.6,92.89
11/30/2017,93.26,93.51,92.73,93.05
11/29/2017,93.22,93.44,92.99,93.16
11/28/2017,92.89,93.34,92.83,93.27
11/27/2017,92.69,92.98,92.5,92.9
11/24/2017,93.13,93.25,92.68,92.78
11/23/2017,93.3,93.31,93.07,93.22
11/22/2017,93.93,93.96,93.21,93.22
11/21/2017,94.04,94.17,93.88,93.95
11/20/2017,93.71,94.1,93.58,94.08
11/17/2017,93.87,93.93,93.51,93.66
11/16/2017,93.84,94,93.77,93.93
11/15/2017,93.86,93.93,93.4,93.81
11/14/2017,94.52,94.54,93.75,93.83
11/13/2017,94.41,94.64,94.4,94.49
11/10/2017,94.5,94.65,94.26,94.39
11/09/2017,94.88,94.96,94.42,94.44
11/08/2017,94.8,94.97,94.78,94.87
11/07/2017,94.72,95.15,94.7,94.91
11/06/2017,94.91,95.08,94.69,94.76
11/03/2017,94.73,95.02,94.41,94.94
11/02/2017,94.8,94.8,94.41,94.69
11/01/2017,94.55,94.85,94.51,94.82
10/31/2017,94.54,94.7,94.45,94.55
10/30/2017,94.79,94.9,94.44,94.56
10/27/2017,94.72,95.15,94.73,94.92
10/26/2017,93.63,94.72,93.48,94.61
10/25/2017,93.94,94.01,93.61,93.71
10/24/2017,93.83,93.99,93.68,93.77
10/23/2017,93.84,94.02,93.68,93.94
10/20/2017,93.16,93.78,93.12,93.7
10/19/2017,93.42,93.55,93.06,93.27
10/18/2017,93.48,93.8,93.36,93.36
10/17/2017,93.32,93.73,93.28,93.49
10/16/2017,93.08,93.36,93.08,93.31
10/13/2017,93.09,93.24,92.75,93.09
10/12/2017,92.95,93.23,92.8,93.06
10/11/2017,93.26,93.37,92.9,93.02
10/10/2017,93.73,93.74,93.14,93.29
10/09/2017,93.77,93.84,93.62,93.68
10/06/2017,93.92,94.27,93.77,93.8
10/05/2017,93.48,93.99,93.41,93.96
10/04/2017,93.59,93.58,93.26,93.46
10/03/2017,93.6,93.92,93.43,93.57
10/02/2017,93.29,93.66,93.12,93.56
09/29/2017,93.17,93.27,92.95,93.08
09/28/2017,93.47,93.67,93.07,93.09
09/27/2017,93.04,93.61,93.01,93.36
09/26/2017,92.6,93.29,92.55,92.97
09/25/2017,92.15,92.72,92.21,92.65
09/22/2017,92.18,92.22,91.78,92.17
09/21/2017,92.47,92.66,92.1,92.26
09/20/2017,91.83,92.7,91.53,92.51
09/19/2017,91.98,92.05,91.75,91.79
09/18/2017,91.93,92.21,91.8,92.05
09/15/2017,92,92.17,91.58,91.87
09/14/2017,92.35,92.66,91.98,92.12
09/13/2017,91.88,92.53,91.71,92.52
09/12/2017,91.86,92.08,91.77,91.88
09/11/2017,91.32,91.99,91.42,91.88
09/08/2017,91.49,91.51,91.01,91.35
09/07/2017,92.2,92.25,91.41,91.66
09/06/2017,92.24,92.38,91.99,92.29
09/05/2017,92.6,92.73,92.18,92.25
09/04/2017,92.61,92.93,92.1,92.81
09/01/2017,92.61,92.93,92.1,92.81
08/31/2017,92.85,93.35,92.56,92.67
08/30/2017,92.3,92.95,92.25,92.88
08/29/2017,92.22,92.48,91.62,92.25
08/28/2017,92.36,92.55,92.17,92.21
08/25/2017,93.27,93.44,92.42,92.74
08/24/2017,93.16,93.38,93.14,93.28
08/23/2017,93.51,93.63,93.13,93.15
08/22/2017,93.14,93.58,93.06,93.55
08/21/2017,93.43,93.58,93,93.1
08/18/2017,93.68,93.76,93.33,93.43
08/17/2017,93.44,94.08,93.31,93.62
08/16/2017,93.84,94.15,93.47,93.54
08/15/2017,93.46,94.14,93.44,93.85
08/14/2017,93.09,93.5,93.05,93.41
08/11/2017,93.43,93.51,92.93,93.07
08/10/2017,93.5,93.81,93.32,93.4
08/09/2017,93.56,93.89,93.49,93.55
08/08/2017,93.45,93.88,93.24,93.65
08/07/2017,93.5,93.54,93.3,93.43
08/04/2017,92.76,93.77,92.7,93.54
08/03/2017,92.9,93.04,92.68,92.84
08/02/2017,93.06,93.16,92.55,92.84
08/01/2017,92.89,93.12,92.78,93.04
07/31/2017,93.36,93.54,92.78,92.86
07/28/2017,93.87,93.95,93.26,93.26
07/27/2017,93.46,94.1,93.15,93.86
07/26/2017,94.09,94.29,93.37,93.67
07/25/2017,94.03,94.12,93.64,94.05
07/24/2017,93.95,94.12,93.82,93.98
07/21/2017,94.3,94.36,93.85,93.86
07/20/2017,94.77,95.17,94.09,94.31
07/19/2017,94.69,94.89,94.64,94.78
07/18/2017,95.16,95.19,94.48,94.6
07/17/2017,95.1,95.35,95.02,95.13
07/14/2017,95.8,95.83,95.09,95.15
07/13/2017,95.85,95.92,95.46,95.73
07/12/2017,95.71,95.98,95.51,95.77
07/11/2017,96.07,96.21,95.65,95.76
07/10/2017,96.04,96.2,95.95,96.06
07/07/2017,95.8,96.15,95.75,96
07/06/2017,96.19,96.34,95.79,95.81
07/05/2017,96.19,96.51,96.07,96.19
07/04/2017,96.16,96.33,96.05,96.26
07/03/2017,95.64,96.24,95.63,96.2
06/30/2017,95.54,95.83,95.47,95.63
06/29/2017,96.04,96.05,95.53,95.56
06/28/2017,96.43,96.62,95.97,96.04
06/27/2017,97.43,97.45,96.34,96.48
06/26/2017,97.3,97.47,97.11,97.42
06/23/2017,97.56,97.58,97.18,97.3
06/22/2017,97.55,97.65,97.43,97.54
06/21/2017,97.73,97.8,97.52,97.56
06/20/2017,97.54,97.87,97.43,97.75
06/19/2017,97.11,97.58,97.05,97.52
06/16/2017,97.48,97.56,97.1,97.16
06/15/2017,96.93,97.56,96.84,97.47
06/14/2017,97.01,97.13,96.32,96.96
06/13/2017,97.17,97.28,96.95,97
06/12/2017,97.27,97.32,97.04,97.16
06/09/2017,97.18,97.5,97.15,97.28
06/08/2017,96.71,97.23,96.59,97.21
06/07/2017,96.54,96.98,96.51,96.69
06/06/2017,96.79,96.8,96.52,96.53
06/05/2017,96.68,96.97,96.7,96.8
06/02/2017,97.19,97.31,96.65,96.67
06/01/2017,96.99,97.32,96.9,97.2
05/31/2017,97.43,97.5,96.86,96.98
05/30/2017,97.63,97.78,97.22,97.4
05/29/2017,97.45,97.61,97.33,97.59
05/26/2017,97.23,97.55,97.04,97.4
05/25/2017,97.07,97.28,96.88,97.2
05/24/2017,97.34,97.47,97.03,97.1
05/23/2017,96.95,97.42,96.8,97.34
05/22/2017,97.16,97.44,96.8,96.99
05/19/2017,97.85,97.85,97.08,97.12
05/18/2017,97.44,98.07,97.37,97.88
05/17/2017,98.09,98.13,97.33,97.39
05/16/2017,98.88,98.89,98.08,98.19
05/15/2017,99.17,99.26,98.79,98.88
05/12/2017,99.63,99.7,99.16,99.19
05/11/2017,99.66,99.89,99.49,99.65
05/10/2017,99.48,99.72,99.37,99.63
05/09/2017,99.14,99.69,99.08,99.54
05/08/2017,98.5,99.18,98.6,99.16
05/05/2017,98.77,98.98,98.54,98.58
05/04/2017,99.35,99.46,98.71,98.78
05/03/2017,98.92,99.39,98.89,99.38
05/02/2017,99.07,99.22,98.92,98.95
05/01/2017,98.94,99.21,98.89,99.13
04/28/2017,99.17,99.25,98.72,99.04
04/27/2017,98.95,99.33,98.81,99.15
04/26/2017,98.85,99.33,98.73,98.98
04/25/2017,99.05,99.22,98.7,98.84
04/24/2017,99.75,99.33,98.91,99.04
04/21/2017,99.83,100.03,99.65,99.98
04/20/2017,99.78,99.85,99.37,99.84
04/19/2017,99.51,99.89,99.51,99.81
04/18/2017,100.34,100.4,99.47,99.5
04/17/2017,100.49,100.47,100,100.3
04/14/2017,100.16,100.6,100.01,100.58
04/13/2017,100.16,100.6,100.01,100.58
04/12/2017,100.73,100.82,100.09,100.18
04/11/2017,100.97,101.08,100.58,100.71
04/10/2017,101.15,101.34,100.94,101.01
04/07/2017,100.73,101.26,100.52,101.13
04/06/2017,100.5,100.77,100.38,100.72
04/05/2017,100.52,100.85,100.41,100.52
04/04/2017,100.49,100.73,100.42,100.49
04/03/2017,100.51,100.69,100.37,100.49
03/31/2017,100.49,100.65,100.25,100.56
03/30/2017,99.96,100.6,99.93,100.51
03/29/2017,99.7,100.13,99.67,99.93
03/28/2017,99.22,99.79,99.12,99.68
03/27/2017,99.43,99.38,98.86,99.23
03/24/2017,99.77,100,99.53,99.77
03/23/2017,99.75,99.87,99.63,99.76
03/22/2017,99.69,99.93,99.55,99.72
03/21/2017,100.37,100.35,99.66,99.75
03/20/2017,100.33,100.45,100.02,100.36
03/17/2017,100.24,100.47,100.14,100.31
03/16/2017,100.56,100.75,100.21,100.23
03/15/2017,101.71,101.71,100.49,100.54
03/14/2017,101.4,101.79,101.34,101.74
03/13/2017,101.29,101.39,101.01,101.37
03/10/2017,101.99,102,101.17,101.38
03/09/2017,102.11,102.25,101.7,102.03
03/08/2017,101.79,102.19,101.71,102.12
03/07/2017,101.68,101.91,101.53,101.82
03/06/2017,101.42,101.75,101.22,101.7
03/03/2017,102.13,102.17,101.34,101.54
03/02/2017,101.92,102.26,101.78,102.15
03/01/2017,101.43,101.97,101.23,101.77
02/28/2017,101.21,101.4,100.78,101.36
02/27/2017,101.09,101.27,100.69,101.17
02/24/2017,100.95,101.17,100.66,101.12
02/23/2017,101.38,101.44,100.87,100.98
02/22/2017,101.4,101.72,101.17,101.33
02/21/2017,100.93,101.6,100.91,101.44
02/20/2017,100.52,100.96,100.45,100.95
02/17/2017,100.52,100.96,100.45,100.95
02/16/2017,101.05,101.07,100.41,100.5
02/15/2017,101.22,101.76,101,101.09
02/14/2017,100.98,101.38,100.7,101.23
02/13/2017,100.84,101.11,100.58,101.02
02/10/2017,100.67,101.01,100.58,100.71
02/09/2017,100.22,100.68,100.08,100.67
02/08/2017,100.44,100.64,100.06,100.17
02/07/2017,99.93,100.72,99.91,100.4
02/06/2017,99.61,100.25,99.63,99.9
02/03/2017,99.79,100.26,99.56,99.73
02/02/2017,99.76,99.87,99.23,99.82
02/01/2017,99.56,100.04,99.5,99.75
01/31/2017,100.33,100.51,99.43,99.55
01/30/2017,100.34,101.02,100.17,100.37
01/27/2017,100.49,100.82,100.32,100.56
01/26/2017,99.91,100.73,99.79,100.53
01/25/2017,100.31,100.41,99.84,99.92
01/24/2017,100.08,100.43,99.92,100.27
01/23/2017,100.73,100.67,99.9,99.93
01/20/2017,101.17,101.5,100.7,100.81
01/19/2017,101.35,101.73,100.97,101.17
01/18/2017,100.43,101.34,100.32,101.29
01/17/2017,101.54,101.62,100.26,100.3
01/16/2017,101.18,101.73,101.32,101.57
01/13/2017,101.51,101.67,101.01,101.19
01/12/2017,101.67,101.8,100.72,101.45
01/11/2017,102.07,102.95,101.28,101.73
01/10/2017,101.85,102.1,101.51,102.04
01/09/2017,102.25,102.52,101.8,101.84
01/06/2017,101.4,102.29,101.37,102.22
01/05/2017,102.45,102.51,101.3,101.4
01/04/2017,103.17,103.44,102.39,102.52
01/03/2017,102.88,103.82,102.59,103.21
01/02/2017,102.13,102.59,101.91,102.21
12/30/2016,102.13,102.59,101.91,102.21
12/29/2016,103.21,103.25,102.6,102.65
12/28/2016,103.02,103.63,102.87,103.22
12/27/2016,102.97,103.15,102.95,103.04
12/26/2016,103.08,103.23,102.88,102.92
12/23/2016,103.08,103.23,102.88,102.92
12/22/2016,103.05,103.14,102.59,103.09
12/21/2016,103.26,103.38,102.77,103
12/20/2016,103.15,103.65,103.03,103.25
12/19/2016,102.92,103.21,102.52,103.13
12/16/2016,103.16,103.27,102.62,102.95
12/15/2016,102.23,103.56,102.16,103.1
12/14/2016,101.04,102.35,100.73,102.2
12/13/2016,100.89,101.16,100.75,101.06
12/12/2016,101.68,101.78,100.84,100.92
12/09/2016,101.06,101.74,101.01,101.59
12/08/2016,100.21,101.25,99.43,101.09
12/07/2016,100.49,100.6,100.13,100.18
12/06/2016,100.13,100.58,99.98,100.49
12/05/2016,100.65,101.54,99.85,100.15
12/02/2016,100.88,101.11,100.62,100.66
12/01/2016,101.52,101.59,100.87,100.95
11/30/2016,100.85,101.83,100.84,101.53
11/29/2016,101.18,101.64,100.86,100.99
11/28/2016,101.48,101.6,100.64,101.16
11/25/2016,101.84,101.92,101.21,101.5
11/24/2016,101.82,102.05,101.43,101.69
11/23/2016,100.95,101.91,100.89,101.71
11/22/2016,100.77,101.32,100.65,101
11/21/2016,101.3,101.4,100.74,100.88
11/18/2016,100.97,101.48,100.83,101.21
11/17/2016,100.26,101.01,99.96,100.95
11/16/2016,100.18,100.57,99.9,100.3
11/15/2016,99.8,100.26,99.45,100.14
11/14/2016,99,100.22,99.21,99.97
11/11/2016,98.85,99.13,98.54,98.99
11/10/2016,98.61,99.08,98.31,98.86
11/09/2016,97.68,98.7,95.89,98.62
11/08/2016,97.74,98,97.55,97.97
11/07/2016,96.89,97.87,97.22,97.74
11/04/2016,97.17,97.35,96.89,96.9
11/03/2016,97.37,97.46,97.04,97.15
11/02/2016,97.75,97.8,97.18,97.38
11/01/2016,98.39,98.48,97.64,97.74
10/31/2016,98.32,98.7,98.29,98.36
10/28/2016,98.92,98.94,98.24,98.35
10/27/2016,98.62,99.03,98.5,98.93
10/26/2016,98.7,98.84,98.34,98.62
10/25/2016,98.77,99.12,98.61,98.73
10/24/2016,98.63,98.85,98.54,98.75
10/21/2016,98.32,98.81,98.31,98.7
10/20/2016,97.85,98.4,97.66,98.33
10/19/2016,97.9,97.97,97.63,97.85
10/18/2016,97.87,97.96,97.61,97.88
10/17/2016,98.06,98.17,97.81,97.88
10/14/2016,97.54,98.12,97.51,98.09
10/13/2016,97.99,98.13,97.5,97.55
10/12/2016,97.54,98.04,97.46,97.98
10/11/2016,96.91,97.76,96.92,97.7
10/10/2016,96.47,96.97,96.46,96.89
10/07/2016,97.12,97.19,96.4,96.63
10/06/2016,96.14,96.77,96.12,96.69
10/05/2016,96.1,96.31,95.96,96.17
10/04/2016,95.73,96.44,95.76,96.14
10/03/2016,95.42,95.8,95.46,95.75
09/30/2016,95.51,95.96,95.34,95.42
09/29/2016,95.37,95.68,95.33,95.53
09/28/2016,95.45,95.74,95.37,95.43
09/27/2016,95.32,95.67,95.24,95.47
09/26/2016,95.5,95.53,95.13,95.3
09/23/2016,95.36,95.68,95.34,95.51
09/22/2016,95.51,95.53,95.05,95.37
09/21/2016,96,96.33,95.45,95.5
09/20/2016,95.83,96.04,95.6,96
09/19/2016,96.04,96.06,95.65,95.87
09/16/2016,95.23,96.11,95.22,96.04
09/15/2016,95.33,95.56,95.08,95.28
09/14/2016,95.56,95.66,95.2,95.34
09/13/2016,95.12,95.67,95.08,95.58
09/12/2016,95.35,95.45,94.94,95.15
09/09/2016,94.94,95.58,94.8,95.35
09/08/2016,94.96,95.14,94.47,94.99
09/07/2016,94.9,95.06,94.69,94.96
09/06/2016,95.79,95.86,94.77,94.86
09/05/2016,95.67,95.96,95.19,95.88
09/02/2016,95.67,95.96,95.19,95.88
09/01/2016,95.98,96.24,95.6,95.65
08/31/2016,96.01,96.26,95.9,95.99
08/30/2016,95.59,96.14,95.53,96.05
08/29/2016,95.47,95.83,95.48,95.57
08/26/2016,94.72,95.59,94.25,95.48
08/25/2016,94.78,94.83,94.59,94.72
08/24/2016,94.55,94.91,94.51,94.77
08/23/2016,94.55,94.58,94.21,94.53
08/22/2016,94.5,94.96,94.44,94.53
08/19/2016,94.23,94.63,94.22,94.51
08/18/2016,94.7,94.65,94.08,94.15
08/17/2016,94.8,95.1,94.51,94.72
08/16/2016,95.61,95.66,94.43,94.78
08/15/2016,95.68,95.8,95.47,95.6
08/12/2016,95.92,95.99,95.25,95.68
08/11/2016,95.58,95.97,95.51,95.91
08/10/2016,96.13,96.12,95.44,95.57
08/09/2016,96.39,96.52,96.08,96.13
08/08/2016,96.23,96.47,96.15,96.38
08/05/2016,95.78,96.52,95.55,96.24
08/04/2016,95.54,95.9,95.42,95.79
08/03/2016,95.13,95.61,95.14,95.55
08/02/2016,95.82,95.85,95,95.11
08/01/2016,95.52,95.82,95.54,95.78
07/29/2016,96.62,96.62,95.38,95.52
07/28/2016,96.73,96.77,96.29,96.66
07/27/2016,97.14,97.53,96.67,96.79
07/26/2016,97.29,97.32,96.85,97.17
07/25/2016,97.34,97.57,97.22,97.26
07/22/2016,96.92,97.54,96.83,97.35
07/21/2016,97.13,97.21,96.73,96.97
07/20/2016,97.08,97.32,96.99,97.14
07/19/2016,96.55,97.15,96.52,97.05
07/18/2016,96.67,96.71,96.47,96.55
07/15/2016,96.13,96.73,95.91,96.68
07/14/2016,96.27,96.37,95.83,96.1
07/13/2016,96.51,96.6,96.09,96.31
07/12/2016,96.54,96.64,96.07,96.51
07/11/2016,96.28,96.79,96.27,96.55
07/08/2016,96.28,96.7,95.83,96.28
07/07/2016,96.13,96.34,95.92,96.25
07/06/2016,96.25,96.5,95.98,96.1
07/05/2016,95.54,96.25,95.34,96.21
07/04/2016,95.63,95.9,95.43,95.51
07/01/2016,95.89,96.08,95.41,95.64
06/30/2016,95.67,96.42,95.44,95.96
06/29/2016,96.04,96.2,95.59,95.65
06/28/2016,96.41,96.4,95.77,96.06
06/27/2016,95.55,96.71,95.81,96.37
06/24/2016,93.45,96.7,93.71,95.54
06/23/2016,93.5,93.61,93.02,93.21
06/22/2016,94.05,94.12,93.42,93.56
06/21/2016,93.61,94.14,93.43,94.07
06/20/2016,94.14,93.78,93.45,93.65
06/17/2016,94.58,94.59,94.07,94.14
06/16/2016,94.6,95.32,94.21,94.61
06/15/2016,94.91,95.04,94.36,94.61
06/14/2016,94.36,95.03,94.32,94.93
06/13/2016,94.65,94.75,94.24,94.39
06/10/2016,94.09,94.71,94.05,94.66
06/09/2016,93.55,94.13,93.43,94.07
06/08/2016,93.86,93.87,93.43,93.55
06/07/2016,94.02,94.09,93.75,93.86
06/06/2016,93.87,94.27,93.75,94.03
06/03/2016,95.55,95.64,93.86,93.87
06/02/2016,95.43,95.61,95.15,95.55
06/01/2016,95.81,95.9,95.34,95.42
05/31/2016,95.66,95.9,95.46,95.8
05/30/2016,95.7,95.97,95.63,95.7
05/27/2016,95.14,95.78,95.08,95.7
05/26/2016,95.42,95.42,94.94,95.14
05/25/2016,95.63,95.66,95.33,95.41
05/24/2016,95.27,95.66,95.2,95.59
05/23/2016,95.27,95.48,95.1,95.25
05/20/2016,95.29,95.46,95.17,95.27
05/19/2016,95.15,95.5,95.12,95.31
05/18/2016,94.58,95.27,94.53,95.19
05/17/2016,94.57,94.71,94.33,94.57
05/16/2016,94.58,94.68,94.4,94.56
05/13/2016,94.12,94.85,94.12,94.61
05/12/2016,93.85,94.19,93.8,94.16
05/11/2016,94.26,94.24,93.68,93.83
05/10/2016,94.13,94.36,94.03,94.27
05/09/2016,93.83,94.2,93.8,94.16
05/06/2016,93.74,93.96,93.28,93.89
05/05/2016,93.21,93.86,93.17,93.76
05/04/2016,92.98,93.36,92.85,93.27
05/03/2016,92.6,93.11,91.92,93.06
05/02/2016,93.02,93.07,92.54,92.59
04/29/2016,93.8,93.75,93.01,93.08
04/28/2016,94.39,94.58,93.69,93.76
04/27/2016,94.53,94.8,94.15,94.39
04/26/2016,94.79,94.81,94.21,94.51
04/25/2016,95.11,95.08,94.68,94.8
04/22/2016,94.63,95.2,94.47,95.12
04/21/2016,94.54,94.7,93.92,94.65
04/20/2016,94.14,94.59,93.94,94.55
