Date,Open,High,Low,Price
08/20/2021,"34,917.96","35,177.26","34,867.07","35,120.08"
08/19/2021,"34,874.67","34,997.81","34,690.25","34,894.12"
08/18/2021,"35,310.20","35,356.80","34,943.41","34,960.69"
08/17/2021,"35,500.01","35,500.01","35,120.31","35,343.28"
08/16/2021,"35,490.83","35,631.19","35,231.87","35,625.40"
08/13/2021,"35,551.56","35,610.57","35,474.78","35,515.38"
08/12/2021,"35,481.94","35,510.77","35,352.53","35,499.85"
08/11/2021,"35,300.89","35,501.16","35,300.89","35,484.97"
08/10/2021,"35,135.17","35,285.16","35,091.91","35,264.67"
08/09/2021,"35,229.67","35,229.67","35,041.24","35,101.85"
08/06/2021,"35,077.44","35,246.79","35,077.44","35,208.51"
08/05/2021,"34,815.61","35,067.54","34,815.61","35,064.25"
08/04/2021,"35,047.44","35,047.44","34,790.62","34,792.67"
08/03/2021,"34,864.10","35,120.94","34,714.33","35,116.40"
08/02/2021,"34,968.56","35,192.11","34,808.20","34,838.16"
07/30/2021,"35,013.26","35,106.30","34,871.13","34,935.47"
07/29/2021,"34,985.99","35,171.52","34,985.99","35,084.53"
07/28/2021,"35,109.95","35,116.37","34,876.84","34,930.93"
07/27/2021,"35,078.90","35,078.90","34,878.07","35,058.52"
07/26/2021,"35,055.86","35,150.37","34,950.19","35,144.31"
07/23/2021,"34,855.11","35,095.33","34,855.11","35,061.55"
07/22/2021,"34,799.68","34,879.28","34,673.03","34,823.35"
07/21/2021,"34,556.96","34,820.24","34,556.96","34,798.00"
07/20/2021,"33,981.79","34,621.79","33,981.79","34,511.99"
07/19/2021,"34,528.48","34,528.48","33,741.76","33,962.04"
07/16/2021,"35,007.94","35,090.01","34,647.82","34,687.85"
07/15/2021,"34,924.81","34,990.41","34,762.87","34,987.02"
07/14/2021,"34,920.83","35,069.18","34,826.87","34,933.23"
07/13/2021,"34,959.96","35,018.79","34,876.89","34,888.79"
07/12/2021,"34,836.75","35,014.90","34,730.15","34,996.18"
07/09/2021,"34,457.51","34,893.72","34,457.51","34,870.16"
07/08/2021,"34,569.01","34,569.01","34,145.59","34,421.93"
07/07/2021,"34,604.17","34,708.78","34,435.59","34,681.79"
07/06/2021,"34,790.16","34,814.20","34,358.42","34,577.37"
07/02/2021,"34,642.42","34,821.93","34,613.49","34,786.35"
07/01/2021,"34,507.32","34,640.28","34,498.85","34,633.53"
06/30/2021,"34,290.74","34,553.16","34,245.48","34,502.51"
06/29/2021,"34,338.89","34,469.83","34,266.83","34,292.29"
06/28/2021,"34,428.10","34,449.65","34,186.13","34,283.27"
06/25/2021,"34,328.10","34,501.02","34,314.80","34,433.84"
06/24/2021,"33,933.91","34,233.02","33,933.91","34,196.82"
06/23/2021,"33,948.54","34,009.40","33,869.83","33,874.24"
06/22/2021,"33,872.56","34,040.70","33,751.06","33,945.58"
06/21/2021,"33,312.07","33,908.09","33,312.07","33,876.97"
06/18/2021,"33,622.70","33,622.70","33,271.93","33,290.08"
06/17/2021,"34,014.38","34,091.79","33,626.61","33,823.45"
06/16/2021,"34,308.48","34,333.25","33,917.11","34,033.67"
06/15/2021,"34,397.10","34,420.38","34,199.16","34,299.33"
06/14/2021,"34,472.52","34,472.52","34,211.54","34,393.75"
06/11/2021,"34,499.81","34,618.09","34,328.65","34,479.60"
06/10/2021,"34,502.51","34,737.79","34,447.25","34,466.24"
06/09/2021,"34,626.16","34,654.67","34,439.37","34,447.14"
06/08/2021,"34,645.84","34,665.38","34,452.94","34,599.82"
06/07/2021,"34,766.20","34,820.91","34,574.51","34,630.24"
06/04/2021,"34,618.69","34,772.12","34,618.69","34,756.39"
06/03/2021,"34,550.31","34,667.41","34,334.41","34,577.04"
06/02/2021,"34,614.62","34,706.65","34,545.96","34,600.38"
06/01/2021,"34,584.19","34,849.32","34,542.87","34,575.31"
05/28/2021,"34,558.50","34,631.11","34,520.09","34,529.45"
05/27/2021,"34,432.47","34,608.82","34,389.24","34,464.64"
05/26/2021,"34,336.34","34,409.59","34,271.44","34,323.05"
05/25/2021,"34,428.66","34,511.35","34,266.03","34,312.46"
05/24/2021,"34,253.87","34,472.51","34,253.87","34,393.98"
05/21/2021,"34,121.91","34,415.48","34,121.91","34,207.84"
05/20/2021,"33,906.30","34,233.40","33,872.41","34,084.15"
05/19/2021,"33,945.81","33,945.81","33,473.80","33,896.04"
05/18/2021,"34,351.18","34,408.99","34,044.10","34,060.66"
05/17/2021,"34,375.29","34,383.84","34,176.65","34,327.79"
05/14/2021,"34,050.86","34,454.05","34,050.86","34,382.13"
05/13/2021,"33,624.74","34,181.77","33,623.49","34,021.45"
05/12/2021,"34,206.40","34,207.87","33,555.22","33,587.66"
05/11/2021,"34,572.74","34,572.74","34,075.31","34,269.16"
05/10/2021,"34,785.27","35,091.56","34,741.57","34,742.82"
05/07/2021,"34,578.27","34,811.39","34,464.31","34,777.76"
05/06/2021,"34,245.11","34,561.29","34,185.06","34,548.53"
05/05/2021,"34,163.99","34,331.20","34,039.66","34,230.34"
05/04/2021,"34,080.20","34,147.78","33,765.68","34,133.03"
05/03/2021,"33,904.89","34,221.06","33,904.89","34,113.23"
04/30/2021,"33,988.75","33,988.75","33,784.96","33,874.85"
04/29/2021,"33,855.64","34,087.21","33,744.28","34,060.36"
04/28/2021,"33,860.46","33,946.60","33,805.56","33,820.38"
04/27/2021,"33,932.13","34,043.98","33,870.46","33,984.93"
04/26/2021,"34,044.23","34,148.94","33,941.37","33,981.57"
04/23/2021,"33,804.52","34,157.57","33,713.29","34,043.49"
04/22/2021,"34,109.88","34,126.57","33,717.19","33,815.90"
04/21/2021,"33,808.30","34,160.34","33,773.80","34,137.31"
04/20/2021,"34,034.18","34,034.18","33,687.01","33,821.30"
04/19/2021,"34,182.38","34,182.38","33,980.56","34,077.63"
04/16/2021,"34,058.16","34,256.75","34,058.16","34,200.67"
04/15/2021,"33,788.53","34,068.73","33,788.53","34,035.99"
04/14/2021,"33,668.95","33,911.25","33,668.95","33,730.89"
04/13/2021,"33,721.16","33,741.64","33,545.84","33,677.27"
04/12/2021,"33,775.06","33,786.19","33,665.54","33,745.40"
04/09/2021,"33,526.19","33,810.87","33,526.19","33,800.60"
04/08/2021,"33,469.89","33,506.80","33,342.64","33,503.57"
04/07/2021,"33,444.98","33,521.76","33,347.96","33,446.26"
04/06/2021,"33,500.02","33,544.79","33,380.43","33,430.24"
04/05/2021,"33,222.38","33,617.95","33,222.38","33,527.19"
04/01/2021,"33,054.58","33,167.17","32,985.35","33,153.21"
03/31/2021,"33,116.04","33,173.77","32,980.57","32,981.55"
03/30/2021,"33,127.88","33,170.93","32,988.92","33,066.96"
03/29/2021,"33,087.55","33,259.00","32,905.13","33,171.37"
03/26/2021,"32,681.07","33,098.83","32,681.07","33,072.88"
03/25/2021,"32,346.81","32,672.69","32,071.41","32,619.48"
03/24/2021,"32,470.88","32,787.99","32,418.15","32,420.06"
03/23/2021,"32,691.50","32,753.77","32,356.28","32,423.15"
03/22/2021,"32,601.82","32,810.35","32,512.53","32,731.20"
03/19/2021,"32,858.36","32,858.36","32,505.07","32,627.97"
03/18/2021,"32,928.16","33,227.78","32,831.25","32,862.30"
03/17/2021,"32,825.52","33,047.58","32,782.18","33,015.37"
03/16/2021,"32,966.75","32,966.75","32,778.23","32,825.95"
03/15/2021,"32,798.84","32,973.40","32,629.75","32,953.46"
03/12/2021,"32,462.40","32,793.32","32,462.40","32,778.64"
03/11/2021,"32,354.50","32,661.59","32,345.70","32,485.59"
03/10/2021,"31,906.96","32,389.50","31,906.96","32,297.02"
03/09/2021,"31,892.35","32,150.32","31,822.64","31,832.74"
03/08/2021,"31,512.15","32,148.04","31,512.15","31,802.44"
03/05/2021,"31,029.18","31,580.33","30,766.81","31,496.30"
03/04/2021,"31,289.01","31,461.97","30,547.53","30,924.14"
03/03/2021,"31,352.96","31,563.31","31,260.14","31,270.09"
03/02/2021,"31,535.37","31,623.27","31,377.16","31,391.52"
03/01/2021,"31,065.90","31,668.34","31,065.90","31,535.51"
02/26/2021,"31,401.29","31,450.89","30,911.37","30,932.37"
02/25/2021,"31,955.94","31,984.77","31,293.32","31,402.01"
02/24/2021,"31,499.75","32,009.64","31,421.29","31,961.86"
02/23/2021,"31,501.89","31,653.38","31,158.76","31,537.35"
02/22/2021,"31,381.12","31,653.48","31,286.57","31,521.69"
02/19/2021,"31,504.13","31,647.53","31,469.34","31,494.32"
02/18/2021,"31,558.60","31,558.60","31,285.32","31,493.34"
02/17/2021,"31,485.61","31,643.70","31,338.76","31,613.02"
02/16/2021,"31,472.08","31,608.63","31,443.48","31,522.75"
02/12/2021,"31,420.80","31,475.31","31,347.80","31,458.40"
02/11/2021,"31,466.49","31,543.82","31,244.36","31,430.70"
02/10/2021,"31,428.02","31,511.44","31,221.32","31,437.80"
02/09/2021,"31,359.88","31,439.47","31,245.86","31,375.83"
02/08/2021,"31,191.20","31,386.10","31,191.20","31,385.76"
02/05/2021,"31,093.81","31,252.18","31,083.22","31,148.24"
02/04/2021,"30,737.78","31,065.96","30,737.78","31,055.86"
02/03/2021,"30,689.65","30,793.41","30,521.31","30,723.60"
02/02/2021,"30,276.88","30,840.54","30,276.88","30,687.48"
02/01/2021,"30,054.73","30,335.91","30,014.97","30,211.91"
01/29/2021,"30,553.91","30,553.91","29,856.30","29,982.62"
01/28/2021,"30,377.19","30,951.41","30,377.19","30,603.36"
01/27/2021,"30,893.78","30,893.78","30,206.91","30,303.17"
01/26/2021,"30,968.55","31,121.42","30,921.71","30,937.04"
01/25/2021,"30,989.85","30,989.85","30,564.06","30,960.00"
01/22/2021,"31,141.56","31,141.56","30,908.47","30,996.98"
01/21/2021,"31,198.01","31,272.22","31,120.92","31,176.01"
01/20/2021,"31,017.54","31,235.98","30,997.79","31,188.38"
01/19/2021,"30,887.42","31,086.62","30,865.03","30,930.52"
01/15/2021,"30,926.77","30,941.98","30,612.67","30,814.26"
01/14/2021,"31,085.67","31,223.78","30,982.24","30,991.52"
01/13/2021,"31,084.88","31,153.37","30,992.05","31,060.47"
01/12/2021,"31,015.01","31,114.56","30,888.76","31,068.69"
01/11/2021,"31,015.37","31,096.98","30,832.06","31,008.69"
01/08/2021,"31,069.58","31,140.67","30,793.27","31,097.97"
01/07/2021,"30,901.18","31,193.40","30,897.86","31,041.13"
01/06/2021,"30,362.78","31,022.65","30,313.07","30,829.40"
01/05/2021,"30,204.25","30,504.89","30,141.78","30,391.60"
01/04/2021,"30,627.47","30,674.28","29,881.82","30,223.89"
12/31/2020,"30,417.64","30,637.47","30,344.50","30,606.48"
12/30/2020,"30,415.09","30,525.35","30,393.04","30,409.56"
12/29/2020,"30,492.07","30,588.79","30,274.24","30,335.67"
12/28/2020,"30,283.23","30,525.56","30,283.23","30,403.97"
12/24/2020,"30,155.92","30,209.67","30,099.30","30,199.87"
12/23/2020,"30,046.73","30,292.53","30,046.73","30,129.83"
12/22/2020,"30,200.20","30,200.20","29,992.89","30,015.51"
12/21/2020,"30,159.00","30,304.14","29,755.53","30,216.45"
12/18/2020,"30,314.26","30,343.59","30,029.44","30,179.05"
12/17/2020,"30,216.00","30,323.78","30,216.00","30,303.37"
12/16/2020,"30,191.38","30,236.03","30,080.11","30,154.54"
12/15/2020,"29,919.09","30,243.26","29,894.95","30,199.31"
12/14/2020,"30,123.91","30,325.79","29,849.15","29,861.55"
12/11/2020,"29,988.21","30,071.13","29,820.84","30,046.37"
12/10/2020,"30,032.55","30,063.87","29,876.82","29,999.26"
12/09/2020,"30,229.81","30,319.70","29,951.85","30,068.81"
12/08/2020,"29,997.95","30,246.22","29,972.07","30,173.88"
12/07/2020,"30,233.03","30,233.03","29,967.22","30,069.79"
12/04/2020,"29,989.56","30,218.26","29,989.56","30,218.26"
12/03/2020,"29,920.83","30,110.88","29,877.27","29,969.52"
12/02/2020,"29,695.09","29,902.51","29,599.29","29,883.79"
12/01/2020,"29,797.50","30,083.31","29,797.50","29,823.92"
11/30/2020,"29,854.51","29,854.51","29,463.64","29,638.64"
11/27/2020,"29,911.33","30,015.13","29,819.98","29,910.37"
11/25/2020,"30,058.87","30,058.87","29,806.25","29,872.47"
11/24/2020,"29,746.11","30,116.51","29,746.11","30,046.24"
11/23/2020,"29,332.82","29,667.75","29,332.82","29,591.27"
11/20/2020,"29,437.57","29,469.89","29,231.20","29,263.48"
11/19/2020,"29,370.92","29,524.90","29,228.38","29,483.23"
11/18/2020,"29,875.40","29,930.85","29,432.84","29,438.42"
11/17/2020,"29,800.15","29,872.42","29,520.29","29,783.35"
11/16/2020,"29,672.36","29,964.29","29,672.36","29,950.44"
11/13/2020,"29,203.90","29,559.25","29,203.90","29,479.81"
11/12/2020,"29,231.91","29,311.83","28,902.13","29,080.17"
11/11/2020,"29,524.35","29,593.11","29,281.22","29,397.63"
11/10/2020,"29,254.17","29,478.86","29,126.99","29,420.92"
11/09/2020,"29,467.90","29,933.83","29,130.66","29,157.97"
11/06/2020,"28,399.13","28,431.96","28,189.50","28,323.40"
11/05/2020,"28,083.37","28,495.05","28,083.37","28,390.18"
11/04/2020,"27,512.83","28,301.50","27,512.83","27,847.66"
11/03/2020,"27,138.69","27,640.21","27,138.69","27,480.03"
11/02/2020,"26,691.28","27,043.48","26,691.28","26,925.05"
10/30/2020,"26,572.27","26,639.18","26,143.77","26,501.60"
10/29/2020,"26,480.98","26,891.89","26,290.78","26,659.11"
10/28/2020,"27,102.14","27,102.14","26,497.39","26,519.95"
10/27/2020,"27,651.18","27,707.69","27,457.96","27,463.19"
10/26/2020,"28,185.82","28,185.82","27,370.16","27,685.38"
10/23/2020,"28,409.65","28,436.52","28,149.82","28,335.57"
10/22/2020,"28,197.42","28,421.31","28,040.18","28,363.66"
10/21/2020,"28,270.66","28,450.64","28,196.39","28,210.82"
10/20/2020,"28,245.85","28,575.03","28,243.04","28,308.79"
10/19/2020,"28,633.55","28,711.93","28,139.40","28,195.42"
10/16/2020,"28,570.72","28,842.90","28,570.72","28,606.31"
10/15/2020,"28,323.40","28,535.85","28,181.54","28,494.20"
10/14/2020,"28,731.30","28,792.56","28,461.73","28,514.00"
10/13/2020,"28,764.95","28,808.84","28,604.35","28,679.81"
10/12/2020,"28,671.12","28,957.90","28,659.67","28,837.52"
10/09/2020,"28,533.61","28,676.29","28,440.63","28,586.90"
10/08/2020,"28,348.86","28,459.13","28,265.56","28,425.51"
10/07/2020,"27,971.36","28,369.66","27,971.36","28,303.46"
10/06/2020,"28,214.24","28,354.48","27,728.03","27,772.76"
10/05/2020,"27,825.42","28,162.64","27,825.42","28,148.64"
10/02/2020,"27,536.39","27,861.43","27,382.94","27,682.81"
10/01/2020,"27,940.63","28,041.46","27,669.26","27,816.90"
09/30/2020,"27,514.64","28,026.33","27,511.06","27,781.70"
09/29/2020,"27,560.24","27,605.60","27,338.09","27,452.66"
09/28/2020,"27,362.14","27,722.60","27,362.14","27,584.06"
09/25/2020,"26,694.51","27,239.29","26,635.38","27,173.96"
09/24/2020,"26,716.09","27,094.85","26,537.01","26,815.44"
09/23/2020,"27,413.60","27,464.46","26,716.12","26,763.13"
09/22/2020,"27,170.34","27,333.09","26,989.93","27,288.18"
09/21/2020,"27,484.71","27,484.71","26,715.15","27,147.70"
09/18/2020,"27,864.87","27,946.69","27,487.97","27,657.42"
09/17/2020,"27,834.18","28,056.79","27,647.93","27,901.98"
09/16/2020,"28,031.69","28,364.77","28,021.67","28,032.38"
09/15/2020,"28,139.76","28,231.06","27,931.45","27,995.60"
09/14/2020,"27,718.74","28,086.06","27,718.74","27,993.33"
09/11/2020,"27,613.86","27,828.82","27,448.15","27,665.64"
09/10/2020,"28,022.51","28,174.78","27,447.08","27,534.58"
09/09/2020,"27,711.71","28,206.21","27,704.54","27,940.47"
09/08/2020,"27,925.23","27,925.23","27,464.90","27,500.89"
09/04/2020,"28,341.05","28,539.75","27,664.68","28,133.31"
09/03/2020,"29,090.70","29,199.35","28,074.76","28,292.73"
09/02/2020,"28,736.79","29,162.88","28,713.53","29,100.50"
09/01/2020,"28,439.61","28,659.26","28,290.72","28,645.66"
08/31/2020,"28,643.66","28,643.66","28,363.55","28,430.05"
08/28/2020,"28,601.29","28,733.35","28,487.98","28,653.87"
08/27/2020,"28,384.07","28,634.22","28,363.93","28,492.27"
08/26/2020,"28,257.88","28,353.80","28,153.91","28,331.92"
08/25/2020,"28,347.42","28,400.74","28,094.57","28,248.44"
08/24/2020,"28,077.58","28,314.94","28,041.75","28,308.46"
08/21/2020,"27,758.13","27,959.48","27,686.78","27,930.33"
08/20/2020,"27,622.68","27,781.46","27,526.25","27,739.73"
08/19/2020,"27,811.26","27,920.42","27,647.67","27,692.88"
08/18/2020,"27,853.48","27,891.12","27,668.79","27,778.07"
08/17/2020,"27,970.05","27,999.81","27,816.40","27,844.91"
08/14/2020,"27,828.93","27,977.81","27,759.39","27,931.02"
08/13/2020,"27,922.51","27,986.10","27,789.78","27,896.72"
08/12/2020,"27,860.24","28,043.89","27,843.32","27,976.84"
08/11/2020,"27,961.64","28,154.88","27,624.51","27,686.91"
08/10/2020,"27,488.21","27,803.86","27,488.21","27,791.44"
08/07/2020,"27,321.68","27,456.24","27,223.55","27,433.48"
08/06/2020,"27,170.82","27,394.10","27,145.25","27,386.98"
08/05/2020,"26,924.78","27,221.67","26,924.78","27,201.52"
08/04/2020,"26,664.61","26,832.72","26,597.82","26,828.47"
08/03/2020,"26,542.32","26,707.26","26,534.38","26,664.40"
07/31/2020,"26,409.33","26,440.02","26,013.59","26,428.32"
07/30/2020,"26,367.42","26,374.93","25,992.28","26,313.65"
07/29/2020,"26,388.44","26,602.45","26,375.39","26,539.57"
07/28/2020,"26,529.45","26,556.84","26,361.71","26,379.28"
07/27/2020,"26,447.67","26,625.46","26,426.92","26,584.77"
07/24/2020,"26,533.41","26,625.70","26,402.86","26,469.89"
07/23/2020,"26,955.97","26,973.85","26,560.04","26,652.33"
07/22/2020,"26,824.56","27,035.24","26,794.19","27,005.84"
07/21/2020,"26,833.14","27,025.38","26,766.22","26,840.40"
07/20/2020,"26,660.29","26,765.02","26,504.20","26,680.87"
07/17/2020,"26,774.62","26,808.43","26,619.88","26,671.95"
07/16/2020,"26,746.57","26,879.16","26,590.01","26,734.71"
07/15/2020,"27,009.81","27,071.33","26,692.48","26,870.10"
07/14/2020,"26,044.17","26,690.52","25,994.98","26,642.59"
07/13/2020,"26,225.07","26,639.09","26,044.23","26,085.80"
07/10/2020,"25,690.35","26,101.32","25,637.50","26,075.30"
07/09/2020,"26,094.92","26,103.28","25,523.51","25,706.09"
07/08/2020,"25,950.06","26,109.49","25,816.25","26,067.28"
07/07/2020,"26,172.01","26,174.93","25,866.58","25,890.18"
07/06/2020,"25,996.08","26,297.53","25,996.08","26,287.03"
07/02/2020,"25,936.45","26,204.41","25,778.12","25,827.36"
07/01/2020,"25,879.38","26,019.31","25,713.61","25,734.97"
06/30/2020,"25,512.43","25,905.38","25,475.14","25,812.88"
06/29/2020,"25,152.45","25,601.15","25,096.16","25,595.80"
06/26/2020,"25,641.69","25,641.69","24,971.03","25,015.55"
06/25/2020,"25,365.22","25,769.61","25,209.79","25,745.60"
06/24/2020,"25,992.96","25,992.96","25,296.73","25,445.94"
06/23/2020,"26,159.39","26,314.97","26,105.97","26,156.10"
06/22/2020,"25,865.08","26,059.81","25,667.68","26,024.96"
06/19/2020,"26,213.10","26,451.44","25,759.66","25,871.46"
06/18/2020,"26,016.45","26,154.20","25,848.53","26,080.10"
06/17/2020,"26,330.52","26,400.07","26,068.41","26,119.61"
06/16/2020,"26,326.68","26,611.03","25,811.70","26,289.98"
06/15/2020,"25,270.39","25,891.58","24,843.18","25,763.16"
06/12/2020,"25,659.42","25,965.55","25,078.41","25,605.54"
06/11/2020,"26,282.51","26,294.08","25,082.72","25,128.17"
06/10/2020,"27,251.89","27,355.22","26,938.05","26,989.99"
06/09/2020,"27,447.37","27,447.37","27,151.06","27,272.30"
06/08/2020,"27,232.93","27,580.21","27,232.48","27,572.44"
06/05/2020,"26,836.80","27,338.30","26,836.80","27,110.98"
06/04/2020,"26,226.49","26,384.10","26,082.31","26,281.82"
06/03/2020,"25,906.88","26,337.75","25,906.88","26,269.89"
06/02/2020,"25,582.52","25,743.13","25,523.74","25,742.65"
06/01/2020,"25,342.99","25,508.83","25,220.66","25,475.02"
05/29/2020,"25,324.15","25,482.80","25,031.67","25,383.11"
05/28/2020,"25,697.36","25,758.79","25,358.73","25,400.64"
05/27/2020,"25,298.63","25,551.56","25,009.87","25,548.27"
05/26/2020,"24,781.84","25,176.42","24,781.84","24,995.11"
05/22/2020,"24,461.98","24,481.64","24,294.07","24,465.16"
05/21/2020,"24,564.27","24,718.46","24,370.88","24,474.12"
05/20/2020,"24,455.94","24,649.48","24,455.94","24,575.90"
05/19/2020,"24,577.48","24,599.50","24,202.96","24,206.86"
05/18/2020,"24,059.98","24,708.54","24,059.98","24,597.37"
05/15/2020,"23,454.83","23,730.08","23,354.15","23,685.42"
05/14/2020,"23,049.06","23,630.86","22,789.62","23,625.34"
05/13/2020,"23,702.16","23,708.90","23,067.64","23,247.97"
05/12/2020,"24,292.84","24,382.09","23,761.58","23,764.78"
05/11/2020,"24,256.45","24,366.21","24,070.22","24,221.99"
05/08/2020,"24,107.82","24,349.90","24,107.05","24,331.32"
05/07/2020,"23,837.21","24,094.62","23,834.39","23,875.89"
05/06/2020,"23,978.88","24,054.59","23,661.14","23,664.64"
05/05/2020,"23,958.88","24,169.72","23,868.91","23,883.09"
05/04/2020,"23,581.55","23,769.56","23,361.16","23,749.76"
05/01/2020,"24,120.78","24,120.78","23,645.30","23,723.69"
04/30/2020,"24,585.57","24,585.57","24,186.90","24,345.72"
04/29/2020,"24,490.37","24,764.77","24,453.99","24,633.86"
04/28/2020,"24,357.17","24,512.24","24,031.20","24,101.55"
04/27/2020,"23,866.15","24,207.65","23,840.61","24,133.78"
04/24/2020,"23,628.24","23,826.00","23,417.68","23,775.27"
04/23/2020,"23,543.09","23,885.36","23,483.35","23,515.26"
04/22/2020,"23,437.34","23,613.10","23,339.60","23,475.82"
04/21/2020,"23,365.25","23,365.25","22,941.88","23,018.88"
04/20/2020,"24,095.10","24,108.69","23,627.19","23,650.44"
04/17/2020,"23,817.15","24,264.21","23,817.15","24,242.49"
04/16/2020,"23,543.66","23,598.08","23,211.38","23,537.68"
04/15/2020,"23,600.72","23,649.72","23,233.32","23,504.35"
04/14/2020,"23,690.57","24,040.58","23,683.44","23,949.76"
04/13/2020,"23,698.93","23,698.93","23,095.35","23,390.77"
04/09/2020,"23,690.66","24,008.99","23,504.09","23,719.37"
04/08/2020,"22,893.47","23,513.40","22,682.99","23,433.57"
04/07/2020,"23,537.44","23,617.24","22,634.45","22,653.86"
04/06/2020,"21,693.63","22,783.45","21,693.63","22,679.99"
04/03/2020,"21,285.93","21,447.81","20,863.09","21,052.53"
04/02/2020,"20,819.46","21,477.77","20,735.02","21,413.44"
04/01/2020,"21,227.38","21,487.24","20,784.43","20,943.51"
03/31/2020,"22,208.42","22,480.37","21,852.08","21,917.16"
03/30/2020,"21,678.22","22,378.09","21,522.08","22,327.48"
03/27/2020,"21,898.47","22,327.57","21,469.27","21,636.78"
03/26/2020,"21,468.38","22,595.06","21,427.10","22,552.17"
03/25/2020,"21,050.34","22,019.93","20,538.34","21,200.55"
03/24/2020,"19,722.19","20,737.70","19,649.25","20,704.91"
03/23/2020,"19,028.36","19,121.01","18,213.65","18,591.93"
03/20/2020,"20,253.15","20,531.26","19,094.27","19,173.98"
03/19/2020,"19,830.01","20,442.63","19,177.13","20,087.19"
03/18/2020,"20,188.69","20,489.33","18,917.46","19,898.92"
03/17/2020,"20,487.05","21,379.35","19,882.26","21,237.38"
03/16/2020,"20,917.53","21,768.28","20,116.46","20,188.52"
03/13/2020,"21,973.82","23,189.76","21,285.37","23,185.62"
03/12/2020,"22,184.71","22,837.95","21,154.46","21,200.62"
03/11/2020,"24,604.63","24,604.63","23,328.32","23,553.22"
03/10/2020,"24,453.00","25,020.99","23,690.34","25,018.16"
03/09/2020,"24,992.36","24,992.36","23,706.07","23,851.02"
03/06/2020,"25,457.21","25,994.38","25,226.62","25,864.78"
03/05/2020,"26,671.92","26,671.92","25,943.33","26,121.28"
03/04/2020,"26,383.68","27,102.34","26,286.31","27,090.86"
03/03/2020,"26,762.47","27,084.59","25,706.28","25,917.41"
03/02/2020,"25,590.51","26,706.17","25,391.96","26,703.32"
02/28/2020,"25,270.83","25,494.24","24,681.01","25,409.36"
02/27/2020,"26,526.00","26,775.31","25,752.82","25,766.64"
02/26/2020,"27,159.46","27,542.78","26,890.97","26,957.59"
02/25/2020,"28,037.65","28,149.20","26,997.62","27,081.36"
02/24/2020,"28,402.93","28,402.93","27,912.44","27,960.80"
02/21/2020,"29,146.53","29,146.53","28,892.70","28,992.41"
02/20/2020,"29,296.25","29,368.45","28,959.65","29,219.98"
02/19/2020,"29,312.70","29,409.09","29,274.38","29,348.03"
02/18/2020,"29,282.78","29,330.16","29,116.81","29,232.19"
02/14/2020,"29,440.47","29,463.04","29,283.18","29,398.08"
02/13/2020,"29,436.03","29,535.40","29,345.93","29,423.31"
02/12/2020,"29,406.75","29,568.57","29,406.75","29,551.42"
02/11/2020,"29,390.71","29,415.39","29,210.47","29,276.34"
02/10/2020,"28,995.66","29,278.07","28,995.66","29,276.82"
02/07/2020,"29,286.92","29,286.92","29,056.98","29,102.51"
02/06/2020,"29,388.58","29,408.05","29,246.93","29,379.77"
02/05/2020,"29,048.73","29,308.89","29,000.85","29,290.85"
02/04/2020,"28,696.74","28,904.88","28,696.74","28,807.63"
02/03/2020,"28,319.65","28,630.39","28,319.65","28,399.81"
01/31/2020,"28,813.04","28,813.04","28,169.53","28,256.03"
01/30/2020,"28,640.16","28,879.71","28,489.76","28,859.44"
01/29/2020,"28,820.53","28,944.24","28,728.19","28,734.45"
01/28/2020,"28,594.28","28,823.23","28,575.75","28,722.85"
01/27/2020,"28,542.49","28,671.79","28,440.47","28,535.80"
01/24/2020,"29,230.39","29,288.79","28,843.31","28,989.73"
01/23/2020,"29,111.02","29,190.47","28,966.98","29,160.09"
01/22/2020,"29,263.63","29,320.20","29,172.26","29,186.27"
01/21/2020,"29,269.05","29,341.21","29,146.47","29,196.04"
01/17/2020,"29,313.31","29,373.62","29,289.91","29,348.10"
01/16/2020,"29,131.95","29,300.32","29,131.95","29,297.64"
01/15/2020,"28,901.80","29,127.59","28,897.35","29,030.22"
01/14/2020,"28,895.50","29,054.16","28,872.27","28,939.67"
01/13/2020,"28,869.01","28,909.91","28,819.43","28,907.05"
01/10/2020,"28,977.52","29,009.07","28,789.10","28,823.77"
01/09/2020,"28,851.97","28,988.01","28,844.31","28,956.90"
01/08/2020,"28,556.14","28,866.18","28,522.51","28,745.09"
01/07/2020,"28,639.18","28,685.50","28,565.28","28,583.68"
01/06/2020,"28,465.50","28,708.02","28,418.63","28,703.38"
01/03/2020,"28,553.33","28,716.31","28,500.36","28,634.88"
01/02/2020,"28,638.97","28,872.80","28,627.77","28,868.80"
12/31/2019,"28,414.64","28,547.35","28,376.49","28,538.44"
12/30/2019,"28,654.76","28,664.69","28,428.98","28,462.14"
12/27/2019,"28,675.34","28,701.66","28,608.98","28,645.26"
12/26/2019,"28,539.46","28,624.10","28,535.15","28,621.39"
12/24/2019,"28,572.57","28,576.80","28,503.21","28,515.45"
12/23/2019,"28,491.78","28,582.49","28,491.78","28,551.53"
12/20/2019,"28,608.64","28,608.64","28,445.60","28,455.09"
12/19/2019,"28,278.31","28,381.48","28,278.24","28,376.96"
12/18/2019,"28,291.44","28,323.25","28,239.28","28,239.28"
12/17/2019,"28,221.75","28,328.63","28,220.56","28,267.16"
